doc_idx,true_label,kmeans_k5_s0,kmeans_k5_s1,kmeans_k5_s2,kmeans_k10_s0,kmeans_k10_s1,kmeans_k10_s2,kmeans_k20_s0,kmeans_k20_s1,kmeans_k20_s2,kmeans_k40_s0,kmeans_k40_s1,kmeans_k40_s2,kmeans_k80_s0,kmeans_k80_s1,kmeans_k80_s2,gmm_k5_s0,gmm_k5_s1,gmm_k5_s2,gmm_k10_s0,gmm_k10_s1,gmm_k10_s2,gmm_k20_s0,gmm_k20_s1,gmm_k20_s2,gmm_k40_s0,gmm_k40_s1,gmm_k40_s2,gmm_k80_s0,gmm_k80_s1,gmm_k80_s2,spectral_k5_s0,spectral_k5_s1,spectral_k5_s2,spectral_k10_s0,spectral_k10_s1,spectral_k10_s2,spectral_k20_s0,spectral_k20_s1,spectral_k20_s2,spectral_k40_s0,spectral_k40_s1,spectral_k40_s2,spectral_k80_s0,spectral_k80_s1,spectral_k80_s2,ward_k5,ward_k10,ward_k20,ward_k40,ward_k80,leiden_k5_s0,leiden_k5_s1,leiden_k5_s2,leiden_k10_s0,leiden_k10_s1,leiden_k10_s2,leiden_k20_s0,leiden_k20_s1,leiden_k20_s2,leiden_k40_s0,leiden_k40_s1,leiden_k40_s2,leiden_k80_s0,leiden_k80_s1,leiden_k80_s2
1509,9,1,0,4,6,0,1,6,0,13,6,4,18,47,60,16,1,0,1,1,0,9,1,0,9,1,0,20,51,0,42,1,0,0,0,6,1,8,19,3,18,6,35,11,56,73,1,2,4,9,18,1,1,1,3,0,3,11,9,9,16,15,16,33,22,45
1510,8,1,4,1,1,0,7,18,19,7,17,30,36,70,43,9,1,0,1,1,0,9,14,18,9,14,18,11,26,25,9,1,0,0,0,6,1,17,4,4,17,8,17,50,62,57,1,3,6,12,24,1,1,1,3,0,3,15,16,16,11,13,13,5,5,6
1511,6,2,4,1,2,3,6,1,17,15,11,34,25,23,6,39,3,3,2,4,2,5,17,12,10,13,13,5,55,24,3,1,0,0,2,8,8,14,14,2,11,1,11,52,28,63,3,6,13,28,59,3,2,3,1,1,0,17,15,15,17,17,17,55,54,53
1512,16,2,0,4,5,2,1,5,12,14,10,10,13,47,12,33,1,0,1,1,0,1,1,19,1,36,19,34,36,58,13,1,0,0,0,6,1,8,19,3,0,13,28,11,56,73,1,2,4,9,18,1,1,1,3,0,3,4,5,4,14,8,18,33,22,45
1513,18,0,1,2,7,8,4,7,8,11,38,20,15,11,63,69,2,4,4,3,6,4,3,6,4,5,5,4,54,79,48,4,1,2,6,2,9,13,7,5,7,12,25,7,5,31,3,5,10,21,41,4,4,2,8,9,9,13,13,13,5,5,5,3,4,0
1514,20,4,3,0,4,9,0,4,14,0,21,14,0,19,28,21,4,2,0,5,5,0,5,5,0,3,7,0,8,46,68,3,3,3,4,5,4,4,13,7,14,26,27,18,42,68,2,4,7,14,26,0,0,0,7,7,8,8,7,7,2,1,3,30,23,9
1515,3,0,0,4,0,2,1,17,16,10,18,8,6,60,58,12,1,0,1,9,8,6,9,8,6,15,6,7,43,48,8,1,0,0,5,1,2,10,5,13,2,36,10,25,6,2,1,1,1,1,1,1,1,1,4,4,4,6,6,6,3,2,4,18,19,7
1516,18,0,1,2,7,8,4,7,8,11,8,36,15,21,63,69,2,4,4,3,6,4,3,6,4,5,5,4,54,62,48,4,1,2,6,2,9,13,7,5,7,12,25,37,5,31,3,5,10,21,41,4,4,2,8,9,9,13,13,13,5,5,5,3,21,0
1517,2,3,2,3,8,7,9,14,18,4,29,29,21,30,14,19,2,1,4,2,1,2,2,10,14,34,10,14,60,36,11,2,4,4,7,3,0,5,0,6,1,11,8,9,13,26,5,9,18,38,74,2,3,2,2,2,1,14,14,14,7,10,8,29,36,29
1518,17,4,3,0,4,4,5,4,11,19,4,28,4,33,65,11,0,2,3,7,3,7,13,17,7,18,32,17,28,3,14,1,0,4,1,4,6,0,11,10,22,27,15,4,18,24,2,4,9,20,39,0,0,0,0,3,2,16,17,17,10,12,12,9,17,40
1519,3,0,2,4,2,2,1,11,18,15,26,18,3,23,66,3,3,3,2,4,2,5,11,2,19,4,21,24,40,2,25,1,0,4,1,4,6,8,19,3,39,17,11,22,8,67,3,6,13,28,55,3,2,3,1,1,0,19,19,19,26,19,19,61,65,46
1520,5,0,1,1,9,6,3,9,6,3,28,25,14,68,2,54,2,3,3,6,4,8,6,4,8,7,38,6,39,50,34,1,0,0,8,9,5,18,10,1,6,14,9,68,58,1,3,7,15,33,67,2,2,4,5,5,6,3,3,3,1,0,2,26,13,14
1521,17,4,3,0,4,9,5,4,11,19,4,28,4,69,65,61,0,2,3,7,3,7,13,17,7,18,32,17,28,3,14,1,0,4,1,4,6,0,11,10,22,27,15,4,18,24,2,4,9,20,38,0,0,0,0,3,2,16,17,17,10,12,12,9,17,15
1522,20,4,3,0,4,9,0,4,14,0,21,14,0,19,8,21,4,2,0,5,5,0,5,5,0,3,7,0,8,46,68,3,3,3,4,5,4,4,13,7,14,26,27,18,42,68,2,4,7,14,26,0,0,0,7,7,8,8,7,7,2,1,3,30,23,9
1523,2,3,2,3,8,7,9,14,18,4,12,7,21,38,69,42,2,1,4,2,1,2,2,10,14,2,10,14,2,4,59,2,4,4,7,3,0,5,0,6,1,11,8,53,53,20,5,9,18,38,75,2,3,2,2,2,1,14,14,14,7,10,8,4,2,2
1524,4,4,3,0,4,4,5,15,4,18,20,32,11,6,39,43,0,2,3,7,3,7,16,16,15,26,25,21,10,19,15,1,0,4,1,4,6,19,18,19,10,21,23,23,61,79,2,4,8,17,32,0,0,0,0,3,2,7,1,1,20,20,21,13,26,17
1525,7,0,1,2,0,8,4,12,10,16,31,15,32,67,72,60,1,0,1,9,8,6,19,13,17,8,16,38,50,9,17,1,0,0,5,1,2,2,9,18,21,10,24,3,3,65,1,1,2,2,8,1,1,1,4,4,4,10,10,10,12,6,7,1,11,19
1526,13,2,2,1,2,3,6,11,18,15,11,12,25,23,6,39,3,3,2,4,2,5,11,2,19,23,39,18,46,30,16,0,2,1,3,7,3,8,19,3,39,17,11,38,0,21,3,6,13,28,59,3,2,3,1,1,0,19,19,19,19,19,19,59,29,72
1527,17,4,3,0,4,9,5,4,11,19,4,28,4,71,36,72,0,2,3,7,3,7,13,17,7,18,32,17,28,33,14,1,0,4,1,4,6,0,11,10,22,27,36,4,18,24,2,4,9,19,36,0,0,0,0,3,2,16,17,17,10,12,12,9,49,15
1528,15,4,3,0,3,1,2,3,1,2,39,13,2,79,44,66,0,2,3,0,7,3,10,7,3,11,9,3,11,11,71,1,0,4,1,4,6,1,2,9,3,2,2,26,22,8,3,6,11,22,43,0,0,0,0,6,5,1,2,2,4,3,0,52,12,21
1529,16,1,4,4,6,3,7,13,3,7,33,35,5,34,70,37,1,0,1,1,0,9,12,14,16,31,29,37,29,68,1,1,0,0,9,0,7,15,15,14,29,23,1,69,20,62,1,3,5,11,23,1,1,1,6,0,7,5,4,5,22,22,22,71,60,58
1530,12,3,2,3,8,7,9,19,7,9,16,22,31,37,4,30,2,1,4,8,1,2,18,1,2,25,20,27,44,63,77,2,4,4,7,3,0,7,3,15,13,22,13,13,79,0,5,10,20,40,79,2,3,2,2,2,1,0,0,0,0,4,1,15,9,12
1531,15,4,3,0,3,1,2,3,1,2,39,13,2,79,78,76,0,2,3,0,7,3,10,7,3,11,9,3,11,11,71,1,0,4,1,4,6,1,2,9,3,2,2,26,22,8,3,6,11,22,43,0,0,0,0,6,5,1,2,2,4,3,0,16,12,23
1532,11,3,2,3,8,7,2,8,7,9,27,23,17,17,67,29,2,1,4,8,1,2,8,1,18,24,22,19,77,59,70,2,4,4,7,3,0,16,16,12,19,0,5,1,8,54,5,10,19,39,78,2,3,2,2,2,1,0,0,0,18,18,14,42,3,30
1533,6,2,4,1,2,3,6,1,17,6,30,31,29,25,29,44,3,3,2,4,2,5,17,12,10,13,13,5,57,15,72,1,0,0,2,8,8,14,14,2,11,1,39,52,28,63,3,7,14,32,65,3,2,3,1,1,0,17,15,15,17,17,17,55,1,53
1534,15,3,2,1,3,1,2,11,1,15,15,5,3,55,77,3,0,2,3,0,7,3,10,7,3,39,36,3,41,54,21,1,0,4,1,4,6,1,2,9,3,2,2,26,22,8,3,6,13,27,54,0,0,0,0,6,5,1,2,2,4,3,0,44,28,52
1535,4,4,3,0,3,4,2,15,4,18,23,2,11,32,24,43,0,2,3,7,3,7,16,16,15,26,25,21,10,72,15,1,0,4,1,4,6,19,18,19,10,21,23,23,61,79,2,4,8,15,30,0,0,0,0,3,2,7,1,1,20,20,21,13,48,17
1536,17,4,3,0,4,9,5,4,11,19,4,28,4,69,36,72,0,2,3,7,3,7,13,17,7,18,32,17,28,33,14,1,0,4,1,4,6,0,11,10,22,27,15,4,18,24,2,4,9,19,36,0,0,0,0,3,2,16,17,17,10,12,12,9,17,15
1537,4,4,3,0,4,4,5,15,4,18,23,2,22,39,27,41,0,2,3,7,3,7,16,16,15,17,14,13,21,41,24,1,0,4,1,4,6,8,19,3,38,37,31,51,4,5,2,4,8,15,29,0,0,0,0,3,2,7,1,1,21,21,20,25,42,24
1538,20,4,3,0,4,9,0,4,14,0,21,14,0,19,8,21,4,2,0,5,5,0,5,5,0,3,7,0,8,46,68,3,3,3,4,5,4,4,13,7,14,26,27,18,42,68,2,4,7,14,26,0,0,0,7,7,8,8,7,7,2,1,3,30,10,9
1539,17,4,3,0,4,9,5,4,11,19,4,28,4,69,36,72,0,2,3,7,3,7,13,17,7,18,32,17,28,33,14,1,0,4,1,4,6,0,11,10,22,27,15,4,18,24,2,4,9,18,34,0,0,0,0,3,2,16,17,17,10,12,12,9,17,15
1540,7,0,1,2,0,8,4,12,10,16,24,38,12,73,46,68,1,0,1,9,8,6,19,13,17,8,23,16,7,26,73,1,0,0,5,1,2,2,9,18,27,24,32,34,29,7,1,1,2,3,9,1,1,1,4,4,4,10,10,10,12,6,7,1,37,33
1541,18,0,1,2,7,8,4,7,8,11,38,20,15,62,13,6,2,4,4,3,6,4,3,6,4,5,5,4,5,6,5,4,1,2,6,2,9,13,7,5,26,28,19,61,39,44,3,5,10,21,40,4,4,2,8,9,9,13,13,13,5,5,5,23,4,44
1542,9,2,4,1,2,3,6,11,18,15,26,9,3,29,35,3,3,3,2,4,2,5,11,2,19,37,21,24,19,64,41,1,0,0,1,4,6,8,19,3,39,17,11,70,74,45,3,6,13,28,57,3,2,3,1,1,0,19,19,19,19,19,19,28,29,32
1543,5,0,1,1,9,6,3,9,6,3,37,33,33,65,40,27,2,3,3,6,4,8,6,4,8,27,4,6,37,5,6,1,0,0,8,9,5,18,10,1,24,38,22,21,2,1,3,7,15,34,68,2,2,4,5,5,6,3,3,3,1,0,2,21,13,14
1544,11,3,2,3,8,7,2,8,7,9,27,23,17,17,67,29,2,1,4,8,1,2,8,1,18,24,22,19,77,59,70,2,4,4,7,3,0,16,16,12,19,0,5,1,8,54,5,10,19,39,78,2,3,2,2,2,1,0,0,0,18,18,14,42,3,30
1545,10,2,0,4,5,2,1,5,12,12,22,10,28,58,53,33,1,0,1,1,0,1,1,19,1,20,27,1,20,23,50,1,0,0,0,6,1,12,17,11,23,34,38,2,77,43,1,2,3,5,12,1,1,1,3,0,3,4,5,4,14,8,18,7,20,4
1546,16,1,0,4,0,2,1,13,3,16,33,35,5,9,70,37,1,0,1,1,0,9,12,14,16,31,29,37,78,68,56,1,0,0,9,0,7,8,19,3,29,23,1,30,54,64,1,2,4,8,17,1,1,1,6,0,7,5,4,5,22,22,22,22,27,22
1547,10,2,0,4,5,2,1,5,12,12,22,10,28,58,53,33,1,0,1,1,0,1,1,19,1,20,27,1,20,23,50,1,0,0,0,6,1,12,17,11,23,34,38,2,17,43,1,2,3,5,12,1,1,1,3,0,3,4,5,4,14,8,18,7,20,4
1548,12,3,2,3,8,7,9,19,7,9,16,22,31,41,4,30,2,1,4,8,1,2,18,1,2,25,20,27,44,22,32,2,4,4,7,3,0,7,3,15,13,22,13,13,35,10,5,10,20,40,79,2,3,2,2,2,1,0,0,0,0,4,1,15,9,12
1549,19,2,2,2,2,5,8,2,2,1,36,17,24,63,17,46,3,3,2,4,9,5,4,9,12,16,17,15,4,12,37,0,2,1,3,7,3,11,8,17,33,3,0,8,1,17,4,8,16,35,70,3,2,3,1,1,0,18,18,18,15,16,11,2,30,3
1550,11,3,2,3,8,7,9,19,7,9,27,23,31,37,4,10,2,1,4,8,1,2,18,1,2,25,20,27,44,63,77,2,4,4,7,3,0,7,3,15,13,22,13,13,79,0,5,10,20,40,80,2,3,2,2,2,1,0,0,0,0,4,1,15,9,12
1551,14,0,1,2,3,6,2,0,13,19,0,5,10,31,54,50,0,2,3,0,7,3,0,11,13,0,11,30,0,10,12,1,0,4,1,4,6,9,1,16,15,5,12,15,65,30,3,6,12,25,49,0,0,0,9,8,5,9,8,8,8,9,9,10,8,8
1552,18,0,1,2,7,8,4,7,8,11,38,20,15,43,13,6,2,4,4,3,6,4,3,6,4,5,5,4,54,62,48,4,1,2,6,2,9,13,7,5,7,12,25,7,15,67,3,6,13,31,64,4,4,2,8,9,9,13,13,13,5,5,5,23,4,0
1553,16,1,4,1,1,3,7,13,3,7,9,24,8,35,9,77,1,0,1,1,0,9,12,14,16,12,12,9,13,34,47,1,0,0,9,0,7,15,15,14,8,18,14,5,23,22,1,3,5,11,22,1,1,1,6,0,7,5,4,5,13,14,15,0,0,1
1554,7,0,1,2,0,8,4,12,10,16,35,15,32,22,72,60,1,0,1,9,8,6,19,13,17,8,16,38,50,9,17,1,0,0,5,1,2,2,9,18,21,10,24,3,3,65,1,1,2,2,5,1,1,1,4,4,4,10,10,10,12,6,7,1,11,19
1555,18,0,1,2,7,8,4,7,8,11,8,36,15,21,49,69,2,4,4,3,6,4,3,6,4,5,5,4,54,62,48,4,1,2,6,2,9,13,7,5,7,12,25,60,15,12,3,5,10,21,41,4,4,2,8,9,9,13,13,13,5,5,5,3,4,0
1556,9,1,0,4,6,2,1,6,0,13,6,26,18,47,60,16,1,0,1,1,0,9,1,0,9,1,0,20,1,0,42,1,0,0,0,6,1,8,19,3,18,6,35,11,56,73,1,2,4,10,20,1,1,1,3,0,3,11,9,9,16,15,16,66,22,11
1557,3,0,0,4,0,2,1,17,16,10,18,8,6,5,58,12,1,0,1,9,8,6,9,8,6,15,6,7,16,67,8,1,0,0,5,1,2,10,5,13,2,36,10,25,6,2,1,1,1,1,1,1,1,1,4,4,4,6,6,6,3,2,4,17,15,7
1558,3,0,0,4,0,2,1,17,16,10,5,8,30,5,18,45,1,0,1,9,8,6,9,8,6,15,6,7,43,48,8,1,0,0,5,1,2,10,5,13,2,36,10,25,6,2,1,1,1,1,3,1,1,1,4,4,4,6,6,6,3,2,4,18,19,16
1559,14,0,1,0,4,6,2,0,13,19,19,39,27,77,64,31,0,2,3,0,7,3,0,11,13,35,37,12,32,52,46,1,0,4,1,4,6,9,1,16,20,35,3,73,24,48,3,6,13,29,60,0,0,0,9,8,5,9,8,8,8,9,9,37,47,28
1560,2,3,2,3,8,7,9,14,18,4,29,29,21,38,14,19,2,1,4,2,1,2,2,10,14,34,10,14,60,36,11,2,4,4,7,3,0,5,0,6,1,11,8,9,13,26,5,9,18,38,75,2,3,2,2,2,1,14,14,14,7,10,8,29,36,29
1561,3,0,0,4,0,2,1,17,16,10,18,8,6,5,58,12,1,0,1,9,8,6,9,8,6,15,6,7,43,67,8,1,0,0,5,1,2,10,5,13,2,36,10,25,6,2,1,1,1,1,1,1,1,1,4,4,4,6,6,6,3,2,4,18,19,7
1562,19,2,2,2,2,5,8,2,2,1,36,17,24,40,17,46,3,3,2,4,9,5,4,9,12,16,17,15,79,65,18,0,2,1,3,7,3,11,8,17,36,33,37,8,52,39,4,8,16,35,69,3,2,3,1,1,0,18,18,18,15,16,11,50,30,47
1563,2,3,2,3,8,7,9,14,18,4,12,11,21,38,69,42,2,1,4,2,1,2,2,10,14,2,10,14,2,4,59,2,4,4,7,3,0,5,0,6,1,11,8,53,53,20,5,9,18,38,75,2,3,2,2,2,1,14,14,14,7,10,8,4,2,2
1564,1,4,3,0,4,4,5,16,15,5,13,16,20,8,10,4,0,2,3,7,3,7,7,3,11,6,3,8,17,21,4,1,0,4,1,4,6,6,12,0,5,4,33,10,41,59,2,4,9,18,34,0,0,0,0,3,2,2,11,11,9,11,10,35,14,34
1565,15,4,3,0,3,1,2,3,1,2,39,13,2,79,78,66,0,2,3,0,7,3,10,7,3,11,9,3,11,11,71,1,0,4,1,4,6,1,2,9,3,2,2,26,22,8,3,6,11,22,43,0,0,0,0,6,5,1,2,2,4,3,0,16,59,23
1566,6,2,4,1,2,3,6,11,18,15,26,34,3,29,35,3,3,3,2,4,2,5,11,2,19,4,21,24,19,64,41,1,0,0,1,4,6,8,19,3,39,17,11,22,8,49,3,6,13,28,57,3,2,3,1,1,0,19,19,19,19,19,19,57,29,46
1567,6,2,4,1,2,3,6,1,17,6,30,31,29,25,73,78,3,3,2,4,2,5,17,12,10,13,13,5,12,75,49,1,0,0,2,8,8,14,14,2,4,19,39,27,32,60,3,7,14,32,66,3,2,3,1,1,0,17,15,15,24,17,17,65,63,61
1568,12,3,2,3,8,7,9,19,7,9,16,22,31,37,4,10,2,1,4,8,1,2,18,1,2,22,20,2,18,74,43,2,4,4,7,3,0,7,3,15,28,32,21,63,16,32,5,10,20,40,80,2,3,2,2,2,1,0,0,0,0,4,1,24,18,20
1569,19,2,2,2,2,5,8,2,2,1,36,17,24,63,17,46,3,3,2,4,9,5,4,9,12,16,17,15,79,65,18,0,2,1,3,7,3,11,8,17,36,33,37,8,52,39,4,8,16,35,69,3,2,3,1,1,0,18,18,18,15,16,11,50,30,47
1570,2,3,2,3,8,7,9,14,18,4,29,29,21,30,14,19,2,1,4,2,1,2,2,10,14,34,10,14,60,36,11,2,4,4,7,3,0,5,0,6,1,11,8,9,13,26,5,9,18,38,74,2,3,2,2,2,1,14,14,14,7,10,8,29,36,29
1571,4,4,3,0,4,4,5,15,4,18,20,32,11,51,61,57,0,2,3,7,3,7,16,16,15,26,25,21,10,19,15,1,0,4,1,4,6,19,18,19,37,31,20,23,10,6,2,4,8,16,31,0,0,0,0,3,2,7,1,1,20,20,21,13,26,17
1572,11,3,2,3,8,7,9,8,7,9,27,23,17,54,32,49,2,1,4,8,1,2,8,1,18,24,22,19,9,27,45,2,4,4,7,3,0,16,16,12,19,0,5,1,57,15,5,10,19,39,78,2,3,2,2,2,1,0,0,0,18,18,14,14,3,13
1573,4,4,3,0,4,4,2,15,9,18,23,2,22,32,27,41,0,2,3,7,3,7,16,16,15,17,14,13,21,41,24,1,0,4,1,4,6,8,19,19,38,37,31,23,4,79,2,4,8,15,30,0,0,0,0,3,2,7,1,1,21,21,20,25,48,24
1574,20,4,3,0,4,9,0,4,14,17,21,6,26,66,45,64,4,2,0,5,5,0,5,5,0,3,7,26,8,8,68,3,3,3,4,5,4,4,13,7,14,15,7,28,44,23,3,6,13,31,64,0,0,0,7,7,8,8,7,7,2,1,3,43,45,42
1575,2,3,2,3,8,7,9,14,18,4,12,7,21,26,68,19,2,1,4,2,1,2,2,10,14,2,10,14,2,4,59,2,4,4,7,3,0,5,0,6,1,11,8,53,53,20,5,9,18,38,75,2,3,2,2,2,1,14,14,14,7,10,8,4,2,2
1576,17,4,3,0,4,9,5,4,11,19,4,28,4,69,65,72,0,2,3,7,3,7,13,17,7,18,15,17,70,53,55,1,0,4,1,4,6,0,11,10,22,27,15,4,18,24,2,4,9,19,35,0,0,0,0,3,2,16,17,17,10,12,12,9,17,15
1577,11,3,2,3,8,7,9,8,7,9,27,23,17,52,32,79,2,1,4,8,1,2,8,1,18,9,1,31,33,1,60,2,4,4,7,3,0,16,16,12,34,25,30,76,46,50,5,10,19,39,77,2,3,2,2,2,1,0,0,0,31,28,28,60,52,50
1578,14,0,1,0,4,6,2,0,13,19,0,39,10,31,23,56,0,2,3,0,7,3,0,11,13,0,11,30,0,56,78,1,0,4,1,4,6,9,1,16,15,5,12,36,9,48,3,6,12,25,50,0,0,0,9,8,5,9,8,8,8,9,9,27,35,28
1579,10,2,0,4,5,2,1,5,12,14,10,10,28,58,53,13,1,0,1,1,0,1,1,19,1,20,27,1,20,61,23,1,0,0,0,6,1,12,17,11,0,13,28,79,31,33,1,2,3,5,12,1,1,1,3,0,3,4,5,4,14,8,18,7,20,4
1580,10,2,0,4,5,2,1,5,12,12,5,0,35,76,22,51,1,0,1,1,0,1,1,19,1,36,34,32,42,37,76,1,0,0,5,1,2,8,19,3,32,7,4,40,27,40,1,2,3,6,14,1,1,1,3,0,3,4,5,4,23,26,23,39,43,36
1581,18,0,1,2,7,8,4,7,8,11,38,20,15,62,13,6,2,4,4,3,6,4,3,6,4,5,5,4,5,6,5,4,1,2,6,2,9,13,7,5,26,28,19,61,39,44,3,5,10,21,40,4,4,2,8,9,9,13,13,13,5,5,5,23,4,44
1582,3,0,0,4,0,2,1,17,16,10,5,8,30,76,38,52,1,0,1,9,8,6,9,8,6,15,33,7,56,18,64,1,0,0,5,1,2,10,5,13,32,16,34,54,43,40,1,1,1,1,4,1,1,1,4,4,4,6,6,6,3,2,4,40,43,16
1583,15,3,2,3,8,7,2,8,7,9,27,23,17,17,67,29,0,2,3,0,7,3,10,7,3,39,36,3,41,54,58,2,4,4,7,3,0,16,16,12,10,21,23,19,40,52,5,10,19,39,76,2,3,2,2,2,1,0,0,0,18,18,14,51,48,30
1584,8,1,4,1,1,0,7,18,19,7,17,30,36,57,33,59,1,0,1,1,0,9,14,18,9,14,18,36,15,51,28,1,0,0,0,6,1,17,4,4,31,30,18,48,37,72,3,6,13,26,51,1,1,1,3,0,3,15,16,16,11,13,13,5,5,6
1585,5,0,1,1,9,6,3,9,6,3,28,37,14,68,2,54,2,3,3,6,4,8,6,4,8,7,38,6,6,50,75,1,0,0,8,9,5,18,10,1,6,14,9,14,58,55,3,7,15,33,67,2,2,4,5,5,6,3,3,3,1,0,2,19,24,25
1586,4,4,3,0,3,4,2,15,9,18,23,2,22,15,27,41,0,2,3,0,7,3,10,7,3,39,36,3,41,54,58,1,0,4,1,4,6,8,19,3,38,37,31,51,8,54,3,6,11,24,46,0,0,0,0,3,2,7,1,1,21,21,20,44,65,70
1587,13,2,2,3,2,5,8,2,5,8,2,3,9,2,11,74,3,3,2,4,9,5,15,15,5,10,8,10,34,7,67,0,2,1,3,7,3,3,6,8,9,9,6,56,64,19,4,8,17,37,73,3,2,3,1,1,0,12,12,12,6,7,6,34,41,37
1588,11,3,2,3,8,7,9,8,7,9,27,23,17,54,32,49,2,1,4,8,1,2,8,1,18,24,22,19,9,27,45,2,4,4,7,3,0,16,16,12,19,0,5,1,57,15,5,10,19,39,78,2,3,2,2,2,1,0,0,0,18,18,14,14,3,13
1589,1,4,3,0,4,4,5,16,15,5,13,16,20,8,10,4,0,2,3,7,3,7,7,3,11,6,3,8,17,21,4,1,0,4,1,4,6,6,12,0,5,4,33,10,41,59,2,4,9,18,34,0,0,0,0,3,2,2,11,11,9,11,10,8,14,18
1590,14,0,1,2,0,6,2,0,13,19,0,39,10,28,54,50,0,2,3,0,7,3,0,11,13,0,11,30,0,10,12,1,0,4,1,4,6,9,1,16,15,5,12,72,65,30,3,6,12,25,50,0,0,0,9,8,5,9,8,8,8,9,9,10,8,8
1591,5,0,1,1,9,6,3,9,6,3,28,37,14,49,2,54,2,3,3,6,4,8,6,4,8,7,38,6,39,50,34,1,0,0,8,9,5,18,10,1,6,14,9,68,2,1,3,7,15,33,67,2,2,4,5,5,6,3,3,3,1,0,2,26,13,14
1592,6,2,4,1,2,3,6,1,17,6,30,31,29,25,73,44,3,3,2,4,2,5,17,12,10,13,13,5,57,15,72,1,0,0,2,8,8,14,14,2,11,1,39,16,75,9,3,6,13,28,58,3,2,3,1,1,0,17,15,15,17,17,17,6,1,5
1593,8,1,4,1,1,0,7,18,19,7,17,30,36,57,31,9,1,0,1,1,0,9,14,18,9,14,18,11,26,25,9,1,0,0,0,6,1,17,4,4,17,8,17,75,62,57,1,3,6,12,24,1,1,1,3,0,3,15,16,16,11,13,13,5,5,6
1594,2,3,2,3,8,7,9,14,18,4,12,11,21,38,69,42,2,1,4,2,1,2,2,10,14,2,10,14,2,4,59,2,4,4,7,3,0,5,0,6,1,11,8,53,53,20,5,9,18,38,75,2,3,2,2,2,1,14,14,14,7,10,8,4,2,2
1595,6,1,0,4,6,2,1,6,0,13,6,35,37,64,70,37,1,0,1,1,0,9,1,0,9,21,31,20,23,57,62,1,0,0,0,6,1,8,19,3,29,23,1,30,54,64,1,2,4,8,16,1,1,1,3,0,3,11,9,9,16,15,16,12,22,22
1596,11,3,2,3,8,7,9,8,7,9,27,23,17,54,32,49,2,1,4,8,1,2,8,1,18,24,22,19,9,27,45,2,4,4,7,3,0,16,16,12,19,0,5,1,57,15,5,10,19,39,78,2,3,2,2,2,1,0,0,0,18,18,14,14,3,13
1597,9,1,0,4,6,0,7,6,0,13,6,4,37,10,7,16,1,0,1,1,0,9,1,0,9,1,31,20,24,28,22,1,0,0,0,6,1,8,19,3,18,6,35,41,19,38,1,2,4,10,20,1,1,1,3,0,3,11,9,9,16,15,16,12,16,11
1598,14,0,1,0,4,6,2,0,13,19,19,39,10,31,23,56,0,2,3,0,7,3,0,11,13,0,11,12,0,56,78,1,0,4,1,4,6,9,1,16,15,5,12,36,9,48,3,6,12,25,50,0,0,0,9,8,5,9,8,8,8,9,9,27,35,28
1599,18,3,1,3,8,7,9,14,18,4,12,11,21,26,68,42,2,1,4,2,1,2,2,10,14,2,10,14,2,4,59,2,4,4,7,3,0,5,0,6,1,11,8,53,53,20,3,6,13,28,55,2,3,2,2,2,1,14,14,14,7,10,8,4,2,2
1600,8,1,4,1,1,0,7,18,19,7,17,30,36,56,33,9,1,0,1,1,0,9,14,18,9,14,18,23,59,25,79,1,0,0,0,6,1,17,4,4,17,8,17,47,36,47,1,3,6,12,24,1,1,1,3,0,3,15,16,16,11,13,13,5,5,6
1601,15,4,3,0,3,1,2,3,1,2,39,13,2,79,78,76,0,2,3,0,7,3,10,7,3,11,9,3,11,11,71,1,0,4,1,4,6,1,2,9,3,2,2,26,22,8,3,6,11,22,43,0,0,0,0,6,5,1,2,2,4,3,0,16,12,23
1602,11,3,2,3,8,7,9,8,7,9,27,23,17,54,32,49,2,1,4,8,1,2,8,1,18,24,22,19,9,27,20,2,4,4,7,3,0,16,16,12,19,0,5,1,8,54,5,10,19,39,78,2,3,2,2,2,1,0,0,0,18,18,14,42,3,13
1603,16,1,4,1,1,3,7,13,3,7,9,24,8,35,9,77,1,0,1,1,0,9,12,14,16,12,12,9,13,34,47,1,0,0,9,0,7,15,15,14,8,18,14,5,23,22,1,3,5,11,21,1,1,1,6,0,7,5,4,5,13,14,15,0,0,1
1604,19,2,2,2,2,5,8,2,2,1,36,17,1,40,17,7,3,3,2,4,9,5,4,9,12,16,17,15,79,65,18,0,2,1,3,7,3,11,8,17,36,33,37,62,52,39,4,8,16,35,69,3,2,3,1,1,0,18,18,18,15,16,11,50,30,47
1605,16,1,4,1,1,3,7,13,3,7,9,24,8,35,9,8,1,0,1,1,0,9,12,14,16,12,12,9,65,14,1,1,0,0,9,0,7,15,15,14,8,18,14,17,69,71,1,3,5,11,22,1,1,1,6,0,7,5,4,5,13,14,15,0,0,1
1606,6,2,2,3,2,3,6,1,17,6,32,6,26,75,73,78,3,3,2,4,2,5,17,12,10,13,13,5,12,75,49,1,0,0,1,4,6,8,19,3,35,39,29,27,32,60,3,6,13,27,54,3,2,3,1,1,0,17,15,15,24,23,25,65,63,61
