doc_idx,true_label,kmeans_k8_s0,kmeans_k8_s1,kmeans_k8_s2,kmeans_k17_s0,kmeans_k17_s1,kmeans_k17_s2,kmeans_k34_s0,kmeans_k34_s1,kmeans_k34_s2,kmeans_k68_s0,kmeans_k68_s1,kmeans_k68_s2,kmeans_k136_s0,kmeans_k136_s1,kmeans_k136_s2,gmm_k8_s0,gmm_k8_s1,gmm_k8_s2,gmm_k17_s0,gmm_k17_s1,gmm_k17_s2,gmm_k34_s0,gmm_k34_s1,gmm_k34_s2,gmm_k68_s0,gmm_k68_s1,gmm_k68_s2,gmm_k136_s0,gmm_k136_s1,gmm_k136_s2,spectral_k8_s0,spectral_k8_s1,spectral_k8_s2,spectral_k17_s0,spectral_k17_s1,spectral_k17_s2,spectral_k34_s0,spectral_k34_s1,spectral_k34_s2,spectral_k68_s0,spectral_k68_s1,spectral_k68_s2,spectral_k136_s0,spectral_k136_s1,spectral_k136_s2,ward_k8,ward_k17,ward_k34,ward_k68,ward_k136,leiden_k8_s0,leiden_k8_s1,leiden_k8_s2,leiden_k17_s0,leiden_k17_s1,leiden_k17_s2,leiden_k34_s0,leiden_k34_s1,leiden_k34_s2,leiden_k68_s0,leiden_k68_s1,leiden_k68_s2,leiden_k136_s0,leiden_k136_s1,leiden_k136_s2
2823,17,7,0,0,8,16,15,15,31,12,57,57,16,57,95,16,4,4,7,13,4,7,14,19,13,13,39,11,13,39,84,2,1,0,3,7,7,0,29,5,32,63,2,36,25,119,8,17,32,66,131,0,0,0,4,8,5,5,5,5,8,14,17,45,12,47
2824,11,0,2,4,3,14,9,32,13,17,67,65,18,67,111,114,0,1,2,0,7,2,0,16,17,43,67,15,43,67,15,1,4,1,15,12,11,15,24,16,27,19,36,91,57,1,6,11,17,28,50,1,1,1,9,9,0,7,8,9,62,63,64,94,100,98
2825,16,3,5,1,15,5,1,9,4,22,10,49,39,134,49,108,5,5,5,5,5,5,5,5,5,50,27,5,90,5,94,5,2,4,6,3,5,26,6,3,2,9,53,38,7,30,5,6,12,20,35,4,4,4,1,1,1,4,4,4,38,24,12,41,54,37
2826,11,0,7,2,3,7,2,21,13,30,0,42,7,110,129,76,0,1,2,8,14,2,17,22,6,28,11,58,28,11,58,1,4,1,1,1,16,3,33,30,4,27,10,17,51,27,7,13,23,42,80,1,1,1,5,4,0,13,11,11,2,3,1,14,28,17
2827,24,5,0,6,6,11,16,20,28,5,29,0,13,29,128,116,6,0,6,6,0,6,25,0,3,37,0,3,37,127,3,6,0,6,0,2,3,7,15,29,17,56,30,22,3,26,2,2,5,7,12,5,6,6,8,7,7,2,6,6,14,29,23,18,133,5
2828,32,7,4,0,8,10,14,10,25,9,51,22,45,132,22,85,4,4,7,11,10,13,31,29,29,49,33,35,126,33,35,2,1,0,16,13,13,2,19,0,39,43,47,84,88,87,8,14,26,49,96,0,0,0,7,5,8,23,22,26,28,27,26,8,8,31
2829,9,2,6,3,2,6,4,2,26,8,41,38,6,41,104,110,2,3,4,2,3,4,2,3,2,38,45,54,38,75,86,3,5,3,4,4,14,11,0,2,50,33,0,71,135,76,4,4,10,14,26,3,3,3,0,0,3,0,1,1,16,7,10,22,17,15
2830,15,6,1,7,13,9,7,4,1,24,4,1,59,78,59,59,7,6,0,12,6,9,26,17,26,31,22,42,31,22,42,1,4,1,5,9,0,33,3,11,48,58,45,109,125,110,6,12,19,31,57,0,0,0,3,3,4,16,23,20,19,15,14,5,6,7
2831,16,3,5,1,9,5,1,18,4,1,46,41,14,109,81,14,5,5,5,5,5,5,19,18,5,23,46,30,23,117,91,5,2,4,6,3,5,31,23,14,53,14,28,35,9,6,5,6,12,18,32,4,4,4,1,1,1,9,9,10,9,8,19,17,27,10
2832,21,4,3,5,4,8,5,19,16,4,54,21,12,54,70,122,3,2,1,3,2,15,3,2,1,34,53,1,72,87,38,0,3,2,2,5,1,6,11,1,12,1,1,73,44,77,1,1,3,4,7,2,2,2,2,2,2,1,0,0,13,1,46,39,29,53
2833,16,3,5,1,9,5,1,9,4,1,35,4,39,35,88,39,5,5,5,5,5,5,5,5,5,50,27,5,119,27,105,5,2,4,6,3,5,31,23,14,25,61,62,43,80,109,5,6,12,20,36,4,4,4,1,1,1,4,4,4,27,40,50,35,59,62
2834,1,7,4,0,8,15,14,10,14,32,37,63,30,82,92,121,4,4,7,11,11,16,18,11,16,30,38,44,81,38,44,2,1,0,3,7,7,24,30,19,49,22,29,44,77,48,8,14,27,51,100,0,0,0,7,5,8,15,13,13,4,19,8,31,14,35
2835,21,4,3,5,4,8,5,19,27,4,52,47,58,100,47,58,3,2,1,3,2,15,29,33,1,67,2,40,86,2,40,0,3,2,2,5,1,6,11,1,12,1,1,15,45,9,1,1,2,2,4,2,2,2,2,2,2,27,0,0,24,20,22,59,5,4
2836,18,5,0,6,5,11,16,20,0,5,33,0,13,33,0,116,6,0,6,6,0,6,25,0,3,37,0,3,124,0,3,6,0,6,0,2,3,7,15,29,41,53,7,25,50,78,2,2,4,5,8,6,6,6,8,7,7,2,2,2,14,10,7,18,18,18
2837,9,0,7,2,0,7,2,21,1,19,4,42,37,4,42,76,0,1,2,8,14,2,17,22,6,28,11,58,28,11,58,1,4,1,1,1,16,3,33,30,4,27,10,17,51,27,6,12,20,33,61,1,1,1,5,4,0,13,11,11,2,3,1,14,16,17
2838,21,4,3,5,4,8,5,31,27,4,63,21,12,113,70,12,3,2,1,3,2,15,29,33,1,18,24,40,18,79,90,0,3,2,2,5,1,6,11,1,12,1,1,73,10,0,1,1,3,4,7,2,2,2,2,2,2,1,0,0,31,26,33,44,42,43
2839,16,6,2,4,11,14,9,3,8,21,6,43,56,6,100,97,0,7,2,9,9,8,10,8,9,53,13,61,53,133,61,1,4,1,8,14,12,14,2,10,67,48,46,13,38,135,6,7,13,21,39,1,1,1,11,12,11,18,16,15,3,5,2,52,32,51
2840,15,6,1,7,13,9,7,6,2,18,50,30,50,72,32,50,7,6,0,7,6,9,6,31,15,32,63,12,32,35,87,2,1,0,5,9,0,16,28,25,7,6,34,79,63,45,7,13,22,39,72,0,0,0,3,3,4,17,15,21,47,28,4,98,99,66
2841,19,1,0,6,16,3,12,26,23,15,16,25,32,16,25,75,1,0,3,1,8,3,33,7,8,35,21,63,35,83,63,4,6,5,7,6,2,4,5,4,18,16,5,27,99,45,3,3,8,10,19,5,5,5,6,6,6,6,6,6,12,4,3,1,2,1
2842,30,7,4,0,8,15,14,10,19,7,24,22,30,85,133,74,4,4,7,14,16,12,16,27,11,9,36,51,110,96,51,2,1,0,3,7,7,1,8,31,19,7,6,76,108,90,8,14,27,51,99,0,0,0,7,5,8,15,13,16,41,61,48,97,94,41
2843,21,4,3,5,4,8,5,19,16,4,63,21,36,20,34,111,3,2,1,3,2,15,3,2,1,34,24,38,72,87,129,0,3,2,2,5,1,6,11,1,12,1,1,73,44,45,1,1,3,4,7,2,2,2,2,2,2,1,0,0,49,2,46,37,78,50
2844,21,4,3,5,4,8,5,31,27,4,3,15,12,113,15,12,3,2,1,3,2,15,3,2,1,34,53,1,72,87,38,0,3,2,2,5,1,6,11,1,12,1,1,73,44,0,1,1,3,4,7,2,2,2,2,2,2,1,0,0,49,1,46,39,29,53
2845,15,6,1,7,13,9,7,6,2,18,50,32,50,117,32,73,7,6,0,7,6,9,6,31,15,60,35,48,60,35,116,2,1,0,5,9,0,33,3,11,7,6,34,79,63,45,7,13,21,38,71,0,0,0,3,3,4,17,15,21,37,28,4,58,66,68
2846,21,4,3,5,4,8,5,31,27,4,3,15,12,131,75,122,3,2,1,3,2,15,3,2,1,34,53,1,34,53,38,0,3,2,2,5,1,6,11,1,0,66,65,73,2,124,1,1,3,4,6,2,2,2,2,2,2,1,0,0,13,1,34,12,24,30
2847,13,7,2,4,11,14,9,3,8,21,23,43,48,23,73,48,0,7,2,9,9,8,10,8,9,10,13,10,10,13,10,1,4,1,8,14,12,14,2,10,36,13,46,49,76,64,6,7,13,21,38,1,1,1,11,12,11,18,16,15,3,5,2,3,0,3
2848,15,5,1,7,5,11,16,20,0,13,5,66,24,129,96,109,6,0,6,6,0,6,7,25,21,56,60,22,113,106,45,6,0,6,5,9,0,13,14,7,7,6,67,94,66,46,7,13,21,38,70,6,6,6,8,7,7,17,15,14,47,34,4,58,60,109
2849,9,0,2,4,11,14,9,3,8,21,26,43,48,26,73,48,0,7,2,9,9,8,10,8,9,53,13,61,53,133,61,1,4,1,8,14,12,14,2,10,14,52,31,126,122,95,6,7,13,21,40,1,1,1,5,12,0,3,3,3,26,23,24,27,22,24
2850,15,6,1,7,13,9,7,6,11,18,25,57,64,102,118,64,7,6,0,7,6,9,6,31,22,63,17,39,132,17,100,2,1,0,5,9,0,33,3,11,51,65,16,106,103,10,7,13,21,36,67,0,0,0,3,13,4,28,28,27,34,35,32,19,93,71
2851,9,0,7,2,10,4,13,22,7,11,38,26,34,124,24,120,0,1,2,16,13,14,8,20,12,21,10,16,21,10,16,7,7,7,11,11,4,19,9,9,11,5,4,0,118,133,6,9,15,24,44,7,7,7,10,10,10,19,17,17,6,6,5,0,1,0
2852,2,7,4,0,8,16,15,15,33,27,17,44,60,71,106,60,4,4,7,11,11,16,18,11,28,30,38,44,81,14,44,2,1,0,3,7,7,24,30,19,64,12,43,81,78,123,8,14,29,55,110,0,0,0,7,5,8,15,13,13,4,19,8,69,14,95
2853,32,7,4,0,8,10,14,10,25,9,51,53,45,51,53,85,4,4,7,11,10,13,31,29,29,17,33,35,126,33,35,2,1,0,16,13,13,2,19,0,39,43,47,84,88,87,8,14,26,49,96,0,0,0,7,5,8,23,22,26,28,27,26,8,8,31
2854,32,7,4,0,8,10,8,10,25,6,51,22,45,132,22,80,4,4,7,11,10,13,31,29,29,49,33,35,126,33,35,2,1,0,3,13,7,2,19,0,39,43,47,84,88,87,8,14,26,49,96,0,0,0,7,5,8,23,22,26,28,27,26,8,8,31
2855,31,7,4,0,8,16,15,8,17,12,53,19,38,49,80,93,7,6,0,12,6,9,26,17,4,26,52,4,26,52,4,2,1,0,3,7,7,1,8,31,17,56,30,79,28,45,8,17,32,63,126,0,0,0,4,8,5,33,31,31,55,56,56,91,83,81
2856,16,3,5,1,15,5,1,9,21,22,10,8,39,128,8,82,5,5,5,5,5,5,5,5,19,62,5,64,62,88,64,5,2,4,6,3,5,26,6,3,56,47,9,54,27,59,5,5,11,17,31,4,4,4,1,1,1,4,4,4,61,40,52,102,86,89
2857,15,6,1,7,13,9,7,4,1,24,4,1,59,78,59,59,7,6,0,12,6,9,26,17,26,31,22,42,31,22,42,1,4,1,5,9,0,33,3,11,48,58,45,109,125,110,6,12,19,31,57,0,0,0,3,3,4,16,23,20,19,15,14,5,6,7
2858,7,7,4,0,7,16,0,16,10,0,22,39,26,22,85,94,4,4,7,4,4,0,11,12,0,52,18,53,52,18,124,2,1,0,13,0,8,1,8,31,17,56,30,69,82,61,8,15,30,58,116,0,0,0,12,14,12,21,21,14,5,43,41,33,21,26
2859,14,2,6,3,2,6,11,28,15,3,27,10,54,95,54,54,2,3,4,2,3,4,32,3,2,29,43,49,85,43,75,3,5,3,4,4,14,11,0,2,16,10,49,6,89,18,4,4,10,13,23,3,3,3,0,0,3,10,10,23,15,13,25,9,23,11
2860,11,7,4,0,12,1,14,14,19,7,13,33,18,115,29,18,0,1,2,0,7,2,0,16,17,43,8,15,43,8,131,1,4,1,5,9,0,29,33,30,9,55,56,48,124,98,6,11,18,29,53,0,0,0,9,9,9,11,26,16,59,65,65,104,96,100
2861,16,7,4,0,15,16,15,15,21,12,57,61,60,71,108,60,5,5,5,5,5,5,5,5,5,50,27,5,99,111,77,2,1,0,3,7,7,1,8,31,64,12,43,130,55,128,5,5,11,17,30,4,4,4,1,1,5,20,18,18,30,37,49,69,104,95
2862,9,0,7,2,0,2,2,13,24,14,40,46,61,40,46,29,0,1,2,8,1,11,15,1,18,64,42,6,64,42,6,1,4,1,1,1,16,3,20,6,14,52,31,89,28,108,6,10,16,27,49,1,1,1,5,4,0,3,3,3,26,23,24,61,48,60
2863,9,0,7,2,0,7,2,21,1,19,4,42,37,4,119,76,0,1,2,8,14,2,17,22,6,28,11,58,28,11,58,1,4,1,1,1,16,3,33,30,4,27,10,17,51,27,6,12,20,33,61,1,1,1,5,4,0,13,11,11,2,3,1,122,16,17
2864,16,3,5,1,9,5,1,18,4,1,46,41,14,109,81,14,5,5,5,5,5,5,5,5,5,5,27,65,5,123,65,5,2,4,6,3,5,31,23,14,53,9,28,35,9,6,5,6,12,20,37,4,4,4,1,1,1,9,9,10,65,59,60,109,112,114
2865,19,1,0,6,1,13,12,11,9,10,1,20,53,1,20,117,1,0,3,1,8,3,24,32,27,65,20,29,65,20,29,4,6,5,9,10,6,22,21,20,24,29,14,16,130,11,3,3,6,8,15,5,5,5,6,6,6,26,25,25,17,16,18,4,4,8
2866,19,1,0,6,1,13,12,11,9,10,1,20,53,1,20,117,1,0,3,1,8,3,24,32,27,65,20,29,65,20,29,4,6,5,9,10,6,22,21,20,24,29,14,16,60,11,3,3,6,8,16,5,5,5,6,6,6,26,25,25,17,16,18,4,4,8
2867,13,0,2,4,11,14,9,3,8,21,23,43,48,23,73,48,0,7,2,9,9,8,10,8,9,10,13,10,10,13,10,1,4,1,8,14,12,14,2,10,36,13,46,49,76,64,6,7,13,21,38,1,1,1,11,12,11,18,16,15,3,5,2,3,0,3
2868,11,0,2,4,11,14,9,3,8,17,26,43,46,26,43,46,0,7,2,9,9,8,10,8,9,53,13,61,53,78,61,1,4,1,8,14,12,14,2,10,67,13,46,13,38,135,6,11,18,29,53,1,1,1,11,12,11,18,16,15,3,5,2,52,0,51
2869,18,5,0,6,5,11,16,20,0,5,5,66,24,108,96,13,6,0,6,6,0,6,7,25,21,7,60,45,56,106,114,6,0,6,0,2,3,13,14,7,1,23,64,57,106,82,2,2,4,5,10,6,6,6,8,7,7,2,2,2,0,0,0,32,31,34
2870,16,3,5,1,9,5,1,18,4,1,46,31,14,88,81,14,5,5,5,5,5,5,19,18,5,50,27,5,23,48,30,5,2,4,6,3,5,31,23,14,2,9,53,29,7,116,5,6,12,20,37,4,4,4,1,1,1,9,9,10,9,8,19,17,27,37
2871,15,1,0,6,13,13,12,1,1,24,50,11,50,25,68,32,7,6,0,15,6,9,13,6,15,51,50,48,63,68,133,1,4,1,5,9,0,33,3,11,17,56,30,29,28,116,6,12,19,32,58,5,5,5,6,6,6,17,25,21,57,60,4,74,73,83
2872,24,0,7,2,3,7,2,32,13,30,53,19,29,123,80,125,5,5,5,5,5,5,5,5,5,50,27,5,90,5,94,5,2,4,6,3,5,26,6,3,2,9,53,38,7,30,6,12,20,34,62,4,4,4,1,1,1,4,4,4,45,24,12,41,37,93
2873,2,7,4,0,8,16,15,15,31,12,21,61,16,21,84,16,4,4,7,13,4,7,14,30,25,54,39,11,19,113,11,2,1,0,3,7,7,0,29,5,32,63,2,86,119,16,8,17,32,63,127,0,0,0,4,8,5,5,5,5,8,14,17,89,12,87
2874,14,2,6,3,2,6,4,28,5,29,18,45,54,86,79,25,2,3,4,2,3,4,32,3,2,29,43,49,29,118,49,3,5,3,4,4,14,11,0,2,16,10,49,4,115,112,4,4,10,14,26,3,3,3,0,0,3,10,10,23,15,13,63,79,69,94
2875,11,0,7,2,3,7,2,32,13,30,61,29,27,103,132,128,0,1,2,0,7,2,0,21,17,0,32,66,80,119,73,1,4,1,1,1,16,29,33,30,43,0,42,19,42,92,6,11,17,28,50,1,1,1,9,9,0,7,8,9,7,54,57,40,51,70
2876,16,3,5,1,9,5,1,9,4,1,35,4,39,134,4,108,5,5,5,5,5,5,5,5,5,50,27,5,90,5,94,5,2,4,6,3,5,26,6,3,2,9,53,38,7,30,5,6,12,20,37,4,4,4,1,1,1,4,4,4,45,24,12,41,37,62
2877,33,7,4,0,8,16,15,15,31,12,57,61,16,57,84,101,4,4,7,13,4,7,14,19,13,13,39,11,13,39,84,2,1,0,3,7,7,0,29,5,32,63,2,46,41,114,8,17,32,66,132,0,0,0,4,8,5,5,5,5,8,14,17,80,12,74
2878,24,0,7,2,12,7,8,27,18,20,53,19,29,87,102,119,7,6,0,0,6,2,27,14,4,36,40,66,36,72,123,1,4,1,1,1,16,29,33,30,17,56,6,12,109,44,7,13,25,46,92,1,1,1,9,9,0,11,26,16,43,47,44,34,35,42
2879,11,6,1,7,12,1,7,14,30,20,39,33,27,115,117,27,7,6,0,15,6,9,27,14,4,36,40,14,134,40,14,1,4,1,5,9,0,1,8,31,9,55,6,12,109,44,7,13,25,46,92,0,0,0,9,9,9,11,26,16,43,47,44,34,35,63
2880,9,0,7,2,0,7,2,21,1,19,4,42,37,4,42,76,0,1,2,8,14,2,17,22,6,28,11,58,28,11,58,1,4,1,1,1,16,3,33,30,4,27,10,17,29,83,6,12,20,33,61,1,1,1,5,4,0,13,11,11,2,3,1,14,16,17
2881,11,0,7,2,3,7,2,32,13,30,61,11,7,110,11,77,0,1,2,0,7,2,0,21,17,0,32,27,0,32,27,1,4,1,1,1,16,29,33,30,43,0,42,122,1,127,6,12,19,32,59,1,1,1,9,9,0,7,8,9,7,22,16,10,11,6
2882,5,7,4,0,8,15,14,30,19,27,17,18,60,71,106,30,4,4,7,11,11,16,18,11,16,30,38,44,81,38,44,2,1,0,3,7,7,24,30,19,64,12,43,81,78,123,8,14,29,57,113,0,0,0,7,5,8,15,13,13,4,19,8,31,14,35
2883,16,7,4,0,15,15,8,27,18,6,53,51,38,8,108,80,5,5,5,5,5,5,5,5,19,62,5,64,99,111,77,5,2,4,6,3,5,26,6,3,42,48,9,79,28,45,8,14,28,53,104,4,4,4,1,1,1,9,18,18,30,9,28,90,113,38
2884,19,1,0,6,1,13,12,11,9,10,1,20,53,1,20,117,1,0,3,1,8,3,24,32,27,65,20,29,65,20,29,4,6,5,9,10,6,22,21,20,24,29,14,16,60,11,3,3,6,8,15,5,5,5,6,6,6,26,25,25,17,16,18,4,4,8
2885,13,2,2,4,11,14,9,3,8,21,23,43,48,23,73,48,0,7,2,9,9,8,10,8,9,10,13,10,10,13,10,1,4,1,8,14,12,14,2,10,36,13,46,49,76,64,6,7,13,21,38,1,1,1,11,12,11,18,16,15,3,5,2,3,0,3
2886,9,0,7,2,0,7,2,21,1,14,4,42,37,92,42,76,0,1,2,8,14,2,17,22,6,28,11,58,82,1,89,1,4,1,1,1,16,3,20,6,17,56,30,17,122,2,6,12,20,33,61,1,1,1,5,4,0,13,3,11,26,23,24,122,132,126
2887,19,1,0,6,1,13,12,11,28,10,1,5,53,107,5,117,1,0,3,1,8,3,24,32,27,65,20,29,118,114,130,4,6,5,9,10,6,22,21,20,21,64,17,75,79,86,3,3,6,8,16,5,5,5,6,6,6,26,25,25,17,16,18,4,4,8
2888,13,0,2,4,11,14,9,3,8,21,23,43,48,23,73,48,0,7,2,9,9,8,10,8,9,10,13,10,10,133,10,1,4,1,8,14,12,14,2,10,36,13,46,13,38,135,6,7,13,21,40,1,1,1,11,12,11,18,16,15,3,5,2,3,0,3
2889,11,0,7,2,3,7,2,32,13,30,61,29,7,110,119,77,0,1,2,0,7,2,0,21,17,0,32,27,0,32,27,1,4,1,1,1,16,29,33,30,43,0,42,122,1,127,6,11,17,28,51,1,1,1,9,9,0,7,8,9,7,22,16,10,11,6
2890,1,7,4,0,8,15,14,10,14,32,37,63,30,82,82,45,4,4,7,11,11,16,18,11,16,30,38,44,81,38,44,2,1,0,3,7,7,24,30,19,49,22,29,44,77,48,8,14,27,51,100,0,0,0,7,5,8,15,13,13,4,19,8,31,14,35
2891,14,2,6,3,2,6,4,2,15,8,2,38,6,41,104,110,2,3,4,2,3,4,2,3,2,22,59,54,125,102,80,3,5,3,4,4,14,11,0,2,50,33,0,108,8,33,4,4,10,14,26,3,3,3,0,0,3,0,1,1,16,7,10,22,17,15
2892,16,3,5,1,9,5,1,9,4,1,9,49,39,130,135,39,5,5,5,5,5,5,5,5,5,5,56,57,101,56,57,5,2,4,6,3,5,26,6,3,38,26,20,14,36,22,5,6,12,19,33,4,4,4,1,1,1,4,4,4,38,59,60,103,101,97
2893,18,5,0,6,5,11,16,20,0,13,5,66,3,108,66,13,6,0,6,6,0,6,7,25,21,7,62,45,7,62,45,6,0,6,0,2,3,13,14,7,1,23,64,57,106,71,2,2,4,5,10,6,6,6,8,7,7,2,2,2,0,0,0,7,13,20
2894,30,7,4,0,8,10,14,10,25,9,51,63,47,51,63,85,4,4,7,11,10,13,31,29,29,17,33,35,126,33,35,2,1,0,16,13,13,2,19,0,39,43,47,84,88,87,8,14,26,49,96,0,0,0,7,5,8,23,22,26,28,27,26,8,8,31
2895,9,0,7,2,0,7,2,21,1,19,4,42,37,4,42,135,0,1,2,8,14,2,17,22,6,28,11,58,28,11,58,1,4,1,1,1,16,3,33,30,4,27,10,17,51,27,6,12,20,33,61,1,1,1,5,4,0,13,11,11,2,3,1,14,28,17
2896,9,6,1,7,13,0,6,7,11,27,11,57,64,92,69,37,0,1,2,8,14,2,17,22,6,28,11,58,106,73,19,1,4,1,1,1,16,3,3,11,4,27,10,125,51,27,7,13,23,42,80,1,1,1,5,4,0,13,11,11,2,3,1,14,28,17
2897,24,0,1,7,3,7,2,32,13,30,61,19,7,110,132,29,0,1,2,0,7,2,0,21,17,0,32,27,0,32,27,1,4,1,1,1,16,29,33,30,43,0,42,122,1,127,6,12,20,34,62,1,1,1,9,9,0,7,8,9,7,22,16,10,11,6
2898,0,7,4,0,7,16,0,16,10,0,22,39,26,104,85,94,4,4,7,4,4,0,11,12,0,52,18,53,52,126,124,2,1,0,13,0,8,12,13,8,54,15,25,118,100,49,8,15,30,58,118,0,0,0,12,14,12,21,21,14,5,43,41,33,21,26
2899,9,0,7,2,0,2,2,21,24,19,40,46,61,40,46,135,0,1,2,8,1,11,15,1,18,64,42,6,64,42,6,1,4,1,1,1,16,3,20,6,14,52,31,89,28,108,6,10,16,27,48,1,1,1,5,4,0,3,3,3,26,23,24,27,22,24
2900,18,5,0,6,5,11,16,20,0,13,5,66,3,5,66,13,6,0,6,6,0,6,7,25,21,56,26,22,7,62,45,6,0,6,0,2,3,13,14,7,1,23,64,22,106,129,2,2,4,5,10,6,6,6,8,7,7,2,2,2,0,0,0,7,9,20
2901,6,7,4,0,8,15,14,10,19,7,48,63,30,73,133,30,4,4,7,11,11,16,18,11,16,30,38,44,81,38,44,2,1,0,3,7,7,24,30,19,64,12,43,81,78,123,8,14,27,51,99,0,0,0,7,5,8,15,13,13,4,19,8,31,14,35
2902,16,3,5,1,9,5,1,9,4,1,10,49,39,134,4,82,5,5,5,5,5,5,5,5,5,50,27,5,90,5,94,5,2,4,6,3,5,26,6,3,2,9,53,38,7,30,5,6,12,20,35,4,4,4,1,1,1,4,4,4,45,24,12,41,37,37
2903,21,4,3,5,4,8,10,24,6,16,20,34,36,20,34,111,3,2,1,3,2,1,21,24,20,11,29,33,76,81,33,0,3,2,2,5,1,32,4,24,35,32,37,64,123,42,1,1,1,1,1,2,2,2,2,2,2,14,14,12,1,2,6,37,34,50
2904,14,2,6,3,2,6,4,33,15,8,15,10,42,15,126,22,2,3,4,2,3,4,32,3,2,22,59,2,22,59,2,3,5,3,4,4,14,11,0,2,15,11,0,110,0,89,4,4,10,15,28,3,3,3,0,0,3,10,10,1,23,30,29,47,40,29
2905,16,6,1,7,13,9,7,6,2,18,50,32,63,128,8,82,5,5,5,5,5,5,5,5,19,62,5,64,62,88,64,5,2,4,6,3,5,26,6,3,56,47,9,54,27,59,5,5,11,17,31,4,4,4,1,1,1,4,4,4,61,40,52,102,86,89
2906,24,7,4,0,8,16,15,8,17,12,49,13,35,98,13,96,4,4,7,13,4,7,14,30,25,54,12,36,104,134,111,2,1,0,3,7,7,0,32,18,63,44,18,93,72,99,8,17,32,64,129,0,0,0,4,8,5,5,5,5,18,11,15,65,49,58
2907,21,4,3,5,4,8,5,31,27,4,63,21,12,113,70,12,3,2,1,3,2,15,29,33,1,18,24,38,128,24,74,0,3,2,2,5,1,6,11,1,12,1,1,73,10,0,1,1,3,4,7,2,2,2,2,2,2,1,0,0,31,26,33,44,42,43
2908,18,5,0,6,5,11,16,20,0,5,33,0,13,33,0,116,6,0,6,6,0,6,25,0,3,37,0,3,124,0,3,6,0,6,0,2,3,7,15,29,41,53,7,25,50,78,2,2,4,5,8,6,6,6,8,7,7,2,2,2,14,10,7,18,18,18
2909,6,7,4,0,8,10,14,10,25,9,51,53,47,51,53,47,4,4,7,11,10,13,31,29,29,49,33,35,126,33,35,2,1,0,3,13,13,2,19,0,61,56,30,127,55,8,8,14,29,57,115,0,0,0,7,5,8,23,22,26,28,27,26,8,8,85
2910,3,7,4,0,8,15,8,25,31,31,42,28,28,42,28,71,4,4,7,4,4,13,4,26,7,16,25,20,16,25,20,2,1,0,14,15,15,8,1,23,59,37,24,102,46,75,7,13,22,39,74,0,0,0,14,16,16,29,29,28,39,42,43,24,20,27
2911,9,0,7,2,0,2,2,13,24,14,40,50,55,84,50,55,0,1,2,8,1,11,28,1,18,12,58,32,78,58,32,1,4,1,1,1,16,3,20,6,8,35,59,11,131,21,6,10,16,26,46,1,1,1,5,4,0,3,3,3,25,25,21,16,10,9
2912,21,4,3,5,4,8,5,19,3,4,52,47,58,100,47,68,3,2,1,3,2,15,29,33,1,67,2,40,86,2,40,0,3,2,2,5,1,6,11,1,12,1,1,15,45,9,1,1,2,2,4,2,2,2,2,2,2,27,0,0,24,20,22,59,5,4
2913,29,7,4,0,8,15,14,15,31,31,60,28,28,42,122,28,4,4,7,4,4,13,4,26,7,16,25,20,16,25,20,2,1,0,14,15,15,8,1,23,59,37,24,5,49,13,8,17,34,68,134,0,0,0,14,16,16,29,29,28,39,42,43,24,20,27
2914,14,2,6,3,14,12,3,29,12,33,44,40,19,44,40,89,2,3,4,2,3,4,23,15,24,33,23,31,33,23,31,3,5,3,4,4,14,17,22,32,20,38,12,51,34,56,4,4,9,11,20,3,3,3,0,0,14,22,20,22,11,12,9,2,3,2
2915,3,7,4,0,8,15,8,30,18,32,66,61,20,121,103,130,4,4,7,13,4,7,30,9,31,46,19,34,59,51,81,2,1,0,3,7,7,1,8,31,61,51,30,79,28,45,8,14,28,52,103,0,0,0,4,5,5,23,19,8,46,64,42,87,87,96
2916,21,4,3,5,4,8,5,31,27,4,3,15,12,113,70,12,3,2,1,3,2,15,3,2,1,34,53,1,123,53,1,0,3,2,2,5,1,6,11,1,0,66,65,83,2,45,1,1,3,4,7,2,2,2,2,2,2,1,0,0,13,1,34,12,24,30
2917,9,0,7,2,10,4,13,22,7,11,38,26,34,124,24,120,0,1,2,16,13,14,8,20,12,21,10,16,21,10,16,7,7,7,11,11,4,19,9,9,11,5,4,0,118,133,6,9,15,24,44,7,7,7,10,10,10,19,17,17,6,6,5,0,1,0
2918,9,0,7,2,10,2,13,13,7,14,28,62,65,38,37,4,0,1,2,16,1,11,28,1,18,47,1,32,94,69,88,1,4,1,1,1,16,30,20,6,29,62,13,78,95,73,6,10,16,25,45,1,1,1,5,4,10,3,3,3,33,31,35,15,15,13
2919,16,3,5,1,9,5,1,9,4,1,7,49,17,68,49,17,5,5,5,5,5,5,22,5,19,44,48,50,87,84,28,5,2,4,6,3,5,26,6,3,2,9,53,114,114,72,5,6,12,20,34,4,4,4,1,1,1,4,4,4,35,38,31,81,67,86
2920,16,3,5,1,9,5,1,18,4,1,46,31,14,46,81,14,5,5,5,5,5,5,19,18,5,23,46,30,23,117,30,5,2,4,6,3,5,31,23,14,53,14,28,128,110,116,5,6,12,18,32,4,4,4,1,1,1,9,9,10,9,8,19,17,27,46
