doc_idx,true_label,kmeans_k22_s0,kmeans_k22_s1,kmeans_k22_s2,kmeans_k44_s0,kmeans_k44_s1,kmeans_k44_s2,kmeans_k89_s0,kmeans_k89_s1,kmeans_k89_s2,kmeans_k178_s0,kmeans_k178_s1,kmeans_k178_s2,kmeans_k356_s0,kmeans_k356_s1,kmeans_k356_s2,gmm_k22_s0,gmm_k22_s1,gmm_k22_s2,gmm_k44_s0,gmm_k44_s1,gmm_k44_s2,gmm_k89_s0,gmm_k89_s1,gmm_k89_s2,gmm_k178_s0,gmm_k178_s1,gmm_k178_s2,gmm_k356_s0,gmm_k356_s1,gmm_k356_s2,spectral_k22_s0,spectral_k22_s1,spectral_k22_s2,spectral_k44_s0,spectral_k44_s1,spectral_k44_s2,spectral_k89_s0,spectral_k89_s1,spectral_k89_s2,spectral_k178_s0,spectral_k178_s1,spectral_k178_s2,spectral_k356_s0,spectral_k356_s1,spectral_k356_s2,ward_k22,ward_k44,ward_k89,ward_k178,ward_k356,leiden_k22_s0,leiden_k22_s1,leiden_k22_s2,leiden_k44_s0,leiden_k44_s1,leiden_k44_s2,leiden_k89_s0,leiden_k89_s1,leiden_k89_s2,leiden_k178_s0,leiden_k178_s1,leiden_k178_s2,leiden_k356_s0,leiden_k356_s1,leiden_k356_s2
1150,57,3,7,17,5,7,18,46,8,27,84,73,107,84,73,107,5,4,5,40,37,31,35,37,39,32,36,37,32,36,37,1,0,0,3,26,2,72,34,36,35,69,46,87,91,124,16,27,56,123,249,6,4,6,24,28,23,73,72,76,75,81,80,70,58,65
1151,5,11,6,6,11,6,6,22,25,15,43,152,13,185,152,186,3,3,1,3,40,1,88,56,1,40,99,76,40,99,284,3,15,20,3,2,2,88,29,9,168,150,160,173,321,351,3,5,10,22,45,0,0,0,0,0,0,35,43,64,143,133,104,176,181,183
1152,64,13,0,5,13,30,5,36,31,9,128,39,67,128,244,214,8,0,3,41,38,41,42,42,41,169,33,43,169,33,287,14,12,5,11,7,16,49,47,35,28,90,96,132,342,76,6,11,21,50,93,7,2,7,38,37,37,50,53,49,30,28,29,7,11,8
1153,22,3,7,13,3,26,41,53,39,12,131,17,49,131,191,49,6,17,12,32,34,12,45,49,45,35,32,51,35,32,51,20,16,16,29,32,36,53,51,33,65,59,62,41,179,22,16,30,65,135,273,6,4,6,24,32,23,42,44,41,55,57,55,36,37,32
1154,5,11,6,6,11,19,6,22,25,15,49,152,13,311,298,186,3,3,1,3,40,1,58,56,1,131,140,119,218,215,338,3,15,20,3,2,2,88,29,9,133,94,155,189,208,143,3,5,10,22,41,0,0,0,0,0,0,66,65,69,137,129,104,225,193,182
1155,6,2,10,18,40,10,27,34,56,10,60,95,168,223,203,342,8,18,3,43,18,24,67,46,38,65,168,93,65,186,238,16,20,17,41,10,22,86,84,58,93,83,3,278,304,243,7,12,25,57,106,5,6,5,2,2,2,5,11,11,24,23,26,259,203,206
1156,16,5,16,19,37,16,28,4,82,67,77,70,91,180,70,91,18,1,8,18,27,8,18,25,4,117,83,85,117,83,85,19,19,21,12,15,18,85,75,61,96,129,8,213,4,327,12,21,40,90,176,12,13,10,10,10,10,2,3,2,43,38,40,44,45,45
1157,15,10,3,14,10,3,14,19,52,14,129,102,56,129,102,221,11,14,11,11,14,11,65,86,55,84,128,11,84,128,189,13,2,14,8,18,12,35,13,12,86,104,78,26,84,117,1,1,2,2,5,10,9,12,5,6,5,14,12,13,2,5,2,37,41,31
1158,42,4,21,7,20,21,18,66,61,32,171,52,53,171,342,53,2,10,6,29,30,32,28,30,28,31,25,29,31,25,29,11,18,15,23,6,17,51,21,44,3,21,49,145,75,62,5,8,14,34,70,7,2,7,42,41,41,64,60,62,62,60,60,43,40,41
1159,74,9,19,7,9,25,37,41,62,50,40,13,52,313,13,269,17,11,13,17,11,13,14,17,15,13,15,15,13,15,15,8,13,6,25,11,25,31,32,22,51,126,80,3,150,148,5,7,13,32,66,22,21,20,37,38,36,49,50,47,32,27,28,9,10,7
1160,17,7,8,12,7,34,12,47,2,6,35,101,102,252,101,102,4,16,2,4,16,2,70,59,2,151,171,58,258,335,300,6,4,12,1,3,4,58,57,11,47,169,84,96,228,322,19,41,85,168,339,8,8,8,3,3,3,8,8,8,11,19,20,46,48,43
1161,74,9,19,7,9,25,37,41,62,50,40,13,52,313,13,269,17,11,13,17,11,13,14,17,15,13,15,15,13,15,15,8,13,6,25,11,25,31,32,22,51,126,80,3,150,148,5,7,13,32,66,22,21,20,37,38,36,49,50,47,32,27,28,9,10,7
1162,3,2,10,18,40,10,29,26,27,31,106,19,40,106,218,273,0,20,18,23,39,40,41,51,43,46,42,27,237,331,228,16,20,17,40,33,32,62,76,56,68,84,147,265,178,100,5,10,17,38,75,5,6,5,36,34,34,48,48,35,34,35,34,16,18,14
1163,33,15,7,17,32,43,17,24,36,71,145,119,12,353,119,12,2,10,6,26,24,25,39,40,23,96,90,2,96,90,2,1,0,0,39,36,37,61,69,80,108,88,44,71,134,128,18,40,83,165,332,2,2,2,15,16,12,39,28,27,106,109,87,86,83,99
1164,17,7,8,12,7,34,12,47,2,6,56,101,29,243,101,29,4,16,2,4,16,2,17,62,62,133,151,121,184,151,337,6,4,12,1,3,4,0,4,17,148,4,110,103,168,250,19,41,85,168,339,8,8,8,3,3,3,1,2,8,107,121,124,124,135,131
1165,10,1,4,3,25,4,3,58,73,66,52,165,131,52,165,341,5,4,5,34,42,5,34,45,34,51,68,5,251,201,5,4,8,7,2,42,23,11,6,10,111,160,76,116,108,84,2,2,3,5,13,1,1,1,12,13,14,22,27,22,6,8,6,29,31,33
1166,25,6,1,1,6,33,32,25,37,37,168,30,27,329,30,27,7,9,15,7,9,15,53,72,9,101,114,133,167,114,133,10,1,11,5,0,3,84,85,76,140,43,146,228,101,158,8,13,27,65,127,4,3,3,4,4,4,55,52,7,71,72,69,81,74,77
1167,54,8,14,20,38,24,20,6,49,43,11,175,9,191,181,9,1,1,14,1,43,14,1,54,19,129,165,67,327,165,67,19,0,0,19,4,14,10,10,46,1,17,72,13,319,292,14,23,45,102,205,3,7,4,6,5,6,3,16,3,7,7,8,236,231,179
1168,13,13,0,5,13,0,5,5,0,54,51,0,162,200,322,222,8,0,3,22,0,3,80,0,3,138,0,111,138,0,111,14,12,5,4,9,43,16,0,4,38,149,26,82,197,282,6,11,22,52,99,7,2,7,8,8,8,11,5,10,148,36,153,242,253,243
1169,62,18,21,7,18,22,39,29,15,39,69,74,16,69,74,255,0,20,18,38,25,18,24,29,16,24,13,38,24,126,265,21,21,19,0,34,31,21,22,40,130,154,115,18,59,211,4,6,12,31,64,17,12,9,20,19,19,17,15,17,4,6,4,34,34,29
1170,6,2,10,18,31,10,27,80,16,55,121,62,80,121,62,80,8,18,3,8,41,24,55,39,17,61,134,50,61,134,50,16,20,17,7,43,0,52,19,82,146,133,60,200,217,75,7,12,23,55,104,5,6,5,2,2,2,33,35,32,15,18,12,18,52,10
1171,19,19,15,8,22,15,31,67,12,11,167,176,152,167,176,152,2,10,6,27,32,38,22,5,8,37,34,34,215,34,195,18,11,18,20,27,10,30,17,45,166,134,123,148,9,2,9,15,32,71,138,9,5,11,29,27,29,26,22,26,9,11,10,6,6,1
1172,25,6,1,1,6,33,32,25,33,13,160,92,85,124,92,259,7,9,15,7,9,15,53,72,72,101,114,133,239,342,183,10,1,11,5,0,3,84,85,76,140,43,146,62,79,93,8,13,26,60,113,4,3,3,4,4,4,55,52,7,71,72,69,81,74,77
1173,37,19,18,8,19,18,8,86,5,74,39,130,64,247,210,64,2,10,6,2,10,6,29,63,26,4,119,23,263,119,334,18,11,18,31,12,35,56,59,49,40,139,45,113,187,166,10,17,35,78,154,2,5,2,9,9,9,59,1,58,35,31,33,24,24,95
1174,25,6,1,1,34,38,1,42,68,1,165,23,1,339,23,277,7,9,15,7,33,43,87,55,76,48,51,44,326,258,44,10,1,11,5,0,3,68,23,67,126,33,106,348,346,135,8,14,31,69,134,4,3,3,25,23,24,19,19,20,26,26,27,21,25,16
1175,23,15,9,16,29,40,16,15,23,68,41,108,77,211,108,77,2,10,6,26,24,25,3,77,44,120,45,45,120,45,45,1,0,0,42,41,6,71,86,74,34,125,87,184,6,41,18,36,74,148,302,2,2,2,19,20,27,34,32,31,40,44,39,26,27,26
1176,61,3,7,17,5,7,19,61,70,62,98,106,147,98,106,147,6,17,12,32,34,12,32,35,35,45,50,35,45,50,35,1,0,0,3,26,2,27,44,24,17,28,25,126,90,12,16,27,52,112,220,6,4,6,24,32,23,42,44,41,115,104,115,80,76,81
1177,16,5,16,19,37,16,28,4,82,67,77,7,91,180,7,253,18,1,8,18,27,8,18,25,4,117,83,85,117,83,85,19,19,21,12,15,18,85,75,61,96,129,8,230,135,198,12,21,41,92,181,12,13,10,10,10,10,2,3,2,43,38,40,44,45,45
1178,34,2,10,18,40,10,29,43,48,55,72,68,74,72,240,74,8,18,3,8,41,24,69,73,66,55,61,63,55,61,63,16,20,17,7,43,0,13,24,20,70,18,51,39,25,74,5,10,18,39,77,5,6,5,2,2,2,76,74,77,76,76,74,71,71,67
1179,17,21,20,4,21,34,4,7,2,6,113,2,29,243,266,251,4,16,2,4,16,2,17,21,62,98,93,115,255,303,115,6,4,12,1,3,4,0,4,17,44,7,1,103,101,253,19,41,85,170,341,8,8,8,3,3,3,1,2,1,96,97,111,190,187,313
1180,13,13,0,5,13,0,5,72,50,54,148,122,30,148,122,30,8,0,3,22,0,3,23,0,3,8,87,170,181,245,170,14,12,5,4,9,43,16,0,4,149,101,118,169,229,299,6,11,22,54,101,7,2,7,8,8,8,15,36,15,44,45,44,110,130,160
1181,0,20,20,15,35,11,23,38,38,25,25,6,26,25,6,280,12,12,10,12,12,10,10,11,12,12,11,152,211,11,152,15,6,13,32,13,28,26,43,60,14,15,37,85,5,162,17,33,71,144,293,16,17,17,33,31,33,38,39,38,14,17,17,1,1,2
1182,27,17,2,9,17,37,22,70,11,45,104,24,18,274,313,309,20,2,2,20,2,22,4,2,22,20,97,95,204,257,168,12,14,2,18,14,5,1,2,14,39,10,5,178,50,31,20,42,87,174,349,11,10,13,7,7,7,0,0,0,73,61,102,309,333,310
1183,25,6,1,1,6,33,32,25,33,13,160,153,85,160,336,259,7,9,15,7,9,15,53,72,72,50,124,96,50,124,96,10,1,11,5,0,3,84,85,76,71,78,12,157,349,331,8,13,26,60,115,4,3,3,4,4,4,55,52,7,68,69,77,53,54,53
1184,69,4,11,17,35,8,23,20,60,69,16,51,125,16,51,343,16,21,20,16,21,20,20,14,20,19,147,17,19,147,315,5,5,1,9,17,30,28,37,64,37,20,40,1,30,29,17,35,73,147,300,6,4,21,41,28,40,63,61,60,56,56,54,38,35,35
1185,14,15,11,15,36,43,25,82,46,81,24,34,25,24,34,25,2,10,6,26,24,25,48,61,65,26,63,47,26,63,47,1,0,0,39,36,37,34,83,25,63,44,66,25,161,17,18,39,79,158,319,2,2,2,15,16,12,46,47,45,27,29,31,69,12,72
1186,54,8,14,20,38,24,34,6,49,43,11,15,114,309,234,200,1,1,14,1,43,14,78,87,77,112,80,1,112,252,215,19,0,0,19,4,14,81,81,72,137,5,144,332,222,236,14,23,45,100,200,3,7,4,6,5,6,3,37,3,29,34,35,93,75,83
1187,11,3,9,11,30,9,11,10,24,29,15,8,86,15,8,86,9,6,16,9,6,16,6,4,50,139,103,6,217,103,6,0,17,8,10,20,9,17,8,16,10,41,6,14,101,21,13,22,42,95,188,6,4,6,13,14,15,16,13,14,5,3,5,196,86,128
1188,10,1,4,3,25,4,3,58,73,66,52,165,131,52,165,131,5,4,5,34,42,5,34,45,34,51,68,141,51,68,141,4,8,7,2,42,23,11,6,10,111,160,76,43,69,279,2,2,3,4,10,1,1,1,12,13,14,22,27,22,6,8,6,29,31,33
1189,15,10,3,14,10,3,14,19,52,14,111,107,56,111,54,56,11,14,11,11,14,11,65,86,55,109,52,11,349,199,11,13,2,14,8,18,12,35,13,12,86,152,167,327,309,342,1,1,2,3,8,10,9,12,5,6,5,14,12,13,2,5,2,37,41,31
1190,37,19,18,8,19,18,8,86,5,74,39,130,153,39,130,153,2,10,6,2,10,6,29,63,26,4,119,23,263,119,334,18,11,18,31,12,35,56,59,49,40,139,45,113,187,166,10,17,35,78,154,2,5,2,9,9,9,59,1,58,35,31,33,24,24,95
1191,13,13,0,5,13,0,5,72,72,54,148,71,111,148,228,111,8,0,3,22,0,3,23,0,3,8,154,88,183,329,88,14,12,5,4,9,43,16,0,4,149,46,2,103,201,21,6,11,22,52,99,7,2,7,8,8,8,15,36,15,44,45,44,213,140,149
1192,71,15,11,15,36,43,15,39,46,88,138,114,59,138,314,59,2,10,6,26,24,25,57,52,36,69,40,65,69,269,200,14,12,5,39,36,37,48,33,51,50,30,82,74,194,191,18,39,80,159,320,2,2,2,15,16,12,46,47,45,27,29,31,89,12,59
1193,25,6,1,1,6,33,32,18,37,13,76,92,85,221,92,295,7,9,15,7,9,15,53,7,72,165,66,54,165,313,199,10,1,11,5,0,3,5,18,87,148,114,13,103,101,341,8,13,27,65,126,4,3,3,4,4,4,28,21,7,108,30,14,105,172,85
1194,43,6,1,1,34,33,1,42,68,1,166,123,172,166,123,172,7,9,15,7,33,43,49,55,46,134,139,125,134,139,125,10,1,11,5,0,3,39,38,29,66,24,32,28,53,127,8,14,29,67,130,4,3,3,25,23,24,19,19,20,77,90,90,77,79,84
1195,53,15,11,17,15,39,17,71,29,30,53,82,94,283,82,94,0,10,6,26,24,36,36,58,47,52,44,73,52,44,73,1,0,0,36,39,33,23,28,38,61,71,75,326,158,77,18,40,81,162,325,2,5,2,30,42,42,70,68,59,70,75,70,54,55,55
1196,5,11,6,6,11,6,6,22,7,65,95,3,136,315,3,136,3,3,1,3,40,1,54,50,59,60,120,59,60,182,331,3,15,20,3,2,2,3,82,86,122,1,21,81,28,313,3,5,11,25,50,0,0,0,0,0,0,31,23,23,59,49,61,97,144,234
1197,22,3,7,13,3,26,41,53,39,12,131,17,49,131,17,49,6,17,12,32,34,12,45,49,45,35,32,51,35,32,51,20,16,16,29,32,36,53,51,33,65,59,62,41,179,22,16,30,65,135,273,6,4,6,24,32,23,42,44,41,55,57,55,36,37,32
1198,15,10,3,14,10,3,43,19,85,18,32,32,43,32,246,43,11,14,11,11,14,11,83,82,13,171,4,48,171,4,48,13,2,14,8,18,12,8,3,73,5,172,141,303,67,323,1,1,1,1,1,10,9,12,5,6,5,4,4,4,25,22,23,55,65,44
1199,1,5,16,19,42,1,18,35,76,64,137,97,142,332,97,142,7,1,4,24,26,4,25,26,25,25,27,169,276,27,223,19,19,21,6,22,15,15,5,75,128,138,133,355,297,104,12,20,39,87,172,3,11,3,32,30,31,37,40,39,17,20,21,103,106,96
1200,5,11,6,6,11,6,6,74,7,22,8,42,132,285,42,248,3,3,1,3,3,1,2,66,87,2,62,61,300,291,61,3,15,20,3,2,2,79,79,5,101,12,11,5,97,170,3,5,11,28,57,0,0,0,0,0,0,30,31,30,157,124,118,314,340,331
1201,17,21,20,4,21,34,4,7,2,6,113,2,29,243,2,251,4,16,2,4,16,2,17,21,62,98,93,115,255,303,115,6,4,12,1,3,4,0,4,17,44,7,1,247,298,253,19,41,85,170,341,8,8,8,3,3,3,1,2,1,66,97,111,150,195,227
1202,25,6,1,1,6,38,32,25,37,13,86,29,27,86,186,207,7,9,15,7,9,15,59,79,68,76,88,64,180,88,64,10,1,11,5,0,3,70,50,52,72,86,117,331,290,316,8,14,30,68,132,4,3,3,34,33,32,32,33,33,61,63,67,47,43,42
1203,17,21,20,4,21,34,4,7,2,6,113,2,102,243,2,102,4,16,2,4,16,2,17,21,62,98,93,115,98,93,276,6,4,12,1,3,4,0,4,17,44,7,1,197,125,171,19,41,85,170,341,8,8,8,3,3,3,1,2,1,66,82,72,250,141,164
1204,24,15,7,7,43,27,7,45,45,4,34,84,42,34,183,42,15,5,21,15,22,21,19,19,21,16,160,14,16,160,241,1,0,0,30,23,34,42,31,55,99,85,47,267,7,78,5,9,16,36,72,21,4,19,35,35,35,44,46,43,23,25,25,5,3,5
1205,32,16,7,21,27,23,21,33,51,24,22,18,95,22,279,223,18,1,8,31,23,27,30,22,33,36,28,32,36,28,310,7,7,9,27,24,11,9,9,43,13,14,61,31,80,79,21,43,88,176,353,20,20,10,26,24,25,25,25,21,8,10,11,0,0,0
1206,46,15,11,17,28,43,17,31,79,59,120,47,112,270,47,112,2,10,6,26,24,25,39,84,23,58,8,105,260,209,105,1,0,0,39,36,37,19,54,65,113,29,93,124,44,111,18,40,82,163,327,2,2,2,15,16,12,39,28,27,57,53,59,39,46,37
1207,13,13,0,5,13,0,5,5,0,54,64,121,162,200,322,348,8,0,3,22,0,3,23,0,3,8,154,88,8,329,283,14,12,5,4,9,43,16,0,4,147,34,149,103,101,21,6,11,22,54,102,7,2,7,8,8,8,11,5,10,132,112,123,325,335,303
1208,5,11,6,6,11,6,6,74,7,22,175,42,8,95,42,248,3,3,1,3,3,1,2,66,87,2,62,61,303,291,61,3,15,20,3,2,2,79,79,5,101,3,165,231,210,195,3,5,11,28,58,0,0,0,0,0,0,60,80,81,121,124,140,235,201,195
1209,21,16,7,13,32,32,13,44,35,51,30,155,103,238,155,243,21,19,14,21,19,26,21,60,61,68,17,62,316,17,62,1,0,0,43,38,40,76,73,54,81,52,38,296,77,24,16,28,63,131,264,14,15,14,17,12,13,45,34,44,22,39,24,19,30,19
1210,74,9,19,7,9,25,37,41,62,50,40,13,52,40,13,269,17,11,13,17,11,13,14,17,15,13,15,15,13,15,15,8,13,6,25,11,25,31,32,22,51,126,80,3,150,148,5,7,13,33,68,22,21,20,37,38,36,49,50,47,32,27,28,9,10,7
1211,40,12,17,7,5,14,2,12,86,2,170,174,51,352,197,51,1,1,14,33,1,35,33,1,86,176,85,97,176,85,97,19,19,21,22,40,1,24,60,85,12,128,39,59,159,312,16,27,54,121,243,3,11,4,14,17,16,43,42,34,111,94,100,82,73,79
1212,4,15,11,17,40,43,29,26,27,31,143,149,71,246,149,338,0,18,3,8,41,36,52,13,78,72,69,78,72,69,78,16,20,17,3,26,2,87,87,88,79,93,63,76,350,95,5,10,19,40,78,5,6,5,2,2,2,78,79,86,98,100,112,142,102,136
1213,49,14,12,2,14,12,33,76,32,7,177,120,126,205,120,126,10,7,9,10,7,9,8,9,10,9,9,9,9,9,9,2,9,4,13,1,7,20,15,2,129,174,15,287,221,225,11,18,36,80,159,18,18,18,21,21,20,13,14,16,0,0,0,33,7,34
1214,31,15,11,17,15,43,17,85,40,85,13,112,156,13,317,156,2,10,6,2,10,6,74,20,83,63,82,122,236,82,122,18,11,18,3,26,2,78,78,83,77,164,53,4,60,81,18,40,84,167,336,2,5,2,27,25,12,56,28,27,125,132,126,159,154,165
1215,25,6,1,1,6,33,32,25,9,37,159,30,54,159,30,325,7,9,15,7,9,15,7,68,58,160,43,7,160,43,251,10,1,11,5,0,3,33,52,7,155,132,73,119,300,235,8,13,27,65,125,4,3,3,4,4,4,9,7,9,93,137,116,266,174,171
1216,10,1,5,3,1,29,3,1,17,77,82,132,79,328,132,195,5,4,5,5,4,33,43,36,6,106,92,31,106,319,31,4,8,7,14,5,19,69,70,77,23,75,42,196,98,60,2,3,6,14,27,1,1,1,1,1,1,20,20,25,95,89,105,87,85,93
1217,10,1,4,3,25,4,3,58,73,66,52,165,131,52,165,131,5,4,5,34,42,5,34,45,34,51,68,141,51,68,141,4,8,7,2,42,23,11,6,10,111,160,76,43,69,279,2,2,3,4,10,1,1,1,12,13,14,22,27,22,6,8,6,29,31,33
1218,15,10,3,14,10,3,14,62,52,14,111,54,56,215,54,56,11,14,11,11,14,11,85,15,55,109,52,101,200,52,101,13,2,14,8,18,12,35,13,12,123,163,151,315,270,179,1,1,2,3,6,10,9,12,5,6,5,14,12,13,2,5,2,49,15,46
1219,23,3,9,16,39,40,16,57,75,63,140,167,101,140,167,101,2,10,6,26,24,25,71,43,74,62,65,72,62,65,72,1,0,0,42,41,6,77,39,50,131,119,128,217,317,330,18,36,75,151,307,2,2,2,19,20,27,34,32,31,80,73,78,58,64,60
1220,23,15,9,16,29,40,16,15,23,68,41,108,77,211,108,77,2,10,6,26,24,25,3,77,44,120,45,45,120,45,45,1,0,0,42,41,6,71,86,74,34,125,87,184,6,41,18,36,74,148,302,2,2,2,19,20,27,34,32,31,40,44,39,26,27,26
1221,5,11,6,6,11,19,6,21,25,80,176,109,84,176,109,84,3,3,1,3,40,1,44,80,75,94,47,145,94,47,145,3,15,20,3,2,2,14,7,78,135,157,72,173,101,21,3,5,10,20,38,0,0,0,0,0,0,23,30,37,52,52,53,327,341,355
1222,25,6,1,1,6,33,32,18,37,13,157,92,85,182,92,295,7,9,15,7,9,15,53,7,72,165,66,54,79,66,54,10,1,11,5,0,3,5,18,87,46,40,13,340,70,227,8,13,26,61,118,4,3,3,4,4,4,28,21,7,46,30,14,145,205,161
1223,16,5,16,19,37,16,28,4,63,67,28,7,121,28,7,58,18,1,8,18,27,8,62,25,4,111,118,18,111,232,18,19,19,21,12,15,18,37,12,8,48,11,23,275,56,240,12,21,41,94,187,12,13,10,10,10,10,2,3,2,13,1,7,149,60,88
1224,10,1,5,3,1,29,3,1,43,87,94,139,160,280,323,355,5,4,5,37,4,33,64,65,60,54,96,90,54,96,90,4,8,7,14,5,19,64,20,69,41,103,52,179,275,272,2,3,6,13,26,1,1,1,1,1,1,10,9,18,45,48,47,23,28,23
1225,25,6,1,1,6,33,32,25,68,37,6,30,54,6,243,54,7,9,15,7,9,15,7,68,58,115,163,172,115,263,222,10,1,11,5,0,3,5,18,87,54,66,70,253,141,341,8,13,27,65,126,4,3,3,4,4,4,75,7,71,85,77,81,76,78,75
1226,28,15,11,17,5,36,18,78,53,75,42,163,108,42,334,306,19,5,19,19,5,19,77,23,80,73,5,20,73,5,20,1,0,0,3,26,2,75,45,32,19,80,33,35,57,122,16,27,57,124,250,3,7,4,18,18,18,79,77,80,101,98,96,78,82,76
1227,47,17,13,9,27,13,9,14,6,49,158,67,161,158,67,203,13,13,17,13,13,17,13,16,14,14,150,144,228,295,144,9,10,10,16,16,24,25,11,18,62,155,137,7,62,44,22,44,89,178,355,19,19,15,23,22,22,18,17,19,3,4,3,17,42,36
1228,15,10,3,14,10,3,14,62,52,14,111,54,56,215,54,56,11,14,11,11,14,11,85,15,55,109,52,101,200,52,101,13,2,14,8,18,12,35,13,12,123,163,151,176,101,65,1,1,2,3,7,10,9,12,5,6,5,14,12,13,2,5,2,49,15,46
1229,36,19,18,8,19,18,8,23,5,21,142,64,5,142,252,5,2,10,6,2,10,6,51,33,64,127,26,56,71,26,86,18,11,18,31,12,35,22,25,19,18,2,168,221,259,176,10,16,33,73,141,2,5,2,9,9,9,6,1,6,33,32,32,125,211,137
1230,12,12,17,2,12,17,2,12,80,2,155,87,120,255,87,120,1,1,14,33,1,35,33,1,57,29,156,30,123,264,30,19,19,21,22,40,1,45,35,1,112,166,10,240,12,180,12,19,37,82,164,3,11,4,14,17,16,12,10,12,1,2,1,73,142,151
1231,10,1,4,3,25,4,3,58,73,66,52,165,131,52,165,131,5,4,5,34,42,5,34,45,34,51,68,141,51,68,141,4,8,7,2,42,23,11,6,10,111,160,76,43,69,279,2,2,3,4,10,1,1,1,12,13,14,22,27,22,6,8,6,29,31,33
1232,45,0,11,0,35,11,42,75,88,61,92,144,73,337,144,73,0,20,18,38,25,18,24,88,16,93,98,116,93,98,116,1,0,0,17,31,29,88,29,9,8,25,34,51,144,56,16,27,59,127,256,13,14,9,11,11,11,67,66,67,139,136,132,104,121,109
1233,5,11,6,6,11,6,6,74,7,22,8,173,132,285,173,144,3,3,1,3,3,1,58,3,56,92,18,61,303,291,314,3,15,20,3,2,2,3,82,86,170,1,21,108,127,88,3,5,11,25,50,0,0,0,0,0,0,30,31,30,117,88,122,200,176,159
1234,10,1,4,3,25,4,3,58,73,66,52,165,131,52,165,131,5,4,5,34,42,5,34,45,34,51,68,141,51,68,141,4,8,7,2,42,23,11,6,10,111,160,76,43,69,279,2,2,3,4,10,1,1,1,12,13,14,22,27,22,6,8,6,29,31,33
1235,49,14,12,2,14,12,33,76,32,7,177,120,133,18,120,133,10,7,9,10,7,9,8,9,10,9,9,9,9,9,9,2,9,4,13,1,7,20,15,2,33,61,95,123,249,99,11,18,36,80,160,18,18,18,21,21,20,13,14,16,0,0,0,35,29,30
1236,11,3,9,11,30,9,11,10,24,29,15,136,86,15,136,86,9,6,16,9,6,16,6,4,50,53,6,104,267,6,255,0,17,8,10,20,9,17,8,16,10,41,6,268,86,187,13,22,43,98,193,6,4,6,13,14,15,16,13,14,5,3,5,95,17,69
1237,22,3,7,13,5,26,41,53,39,12,131,17,49,131,191,49,6,17,12,32,34,12,45,49,45,35,32,51,35,32,51,20,16,16,29,32,36,53,51,33,65,59,62,41,179,22,16,30,65,135,273,6,4,6,24,32,23,42,44,41,55,57,55,36,37,32
1238,27,1,5,3,1,2,3,13,17,28,55,104,96,55,104,96,20,2,2,20,2,22,73,70,70,59,75,80,59,75,80,12,14,2,18,14,5,18,48,37,45,53,27,263,183,134,20,42,86,171,343,11,10,13,7,7,7,74,75,72,82,92,92,72,69,74
1239,10,1,5,3,1,35,3,1,17,41,1,133,175,1,133,175,5,4,5,5,4,33,43,36,6,107,138,177,272,275,188,4,8,7,14,5,19,7,1,6,127,161,119,309,266,333,2,3,7,16,31,1,1,1,1,1,1,41,55,40,99,42,41,107,118,110
1240,54,8,14,20,38,24,20,6,49,43,107,175,143,107,232,270,1,1,14,1,43,14,1,54,19,64,30,67,64,193,264,19,0,0,19,4,14,10,10,46,174,17,145,56,51,30,14,23,45,101,201,3,7,4,6,5,6,3,16,3,7,7,8,65,72,66
1241,0,20,11,15,35,11,23,38,38,25,25,129,26,307,129,26,12,12,10,12,12,10,10,11,12,12,11,152,211,11,152,15,6,13,32,13,28,26,43,60,14,15,37,85,112,336,17,33,71,144,292,16,17,17,33,31,33,38,39,38,14,17,17,1,1,2
1242,42,4,21,7,20,21,18,66,61,32,135,52,145,135,52,145,2,10,6,29,30,32,28,30,28,31,25,29,31,25,29,11,18,15,23,6,17,51,21,44,3,21,49,145,75,62,5,8,14,34,69,7,2,7,42,41,41,64,60,62,62,60,60,43,40,41
1243,74,9,19,7,9,25,37,41,62,50,144,96,52,144,96,52,17,11,13,17,11,13,14,17,15,13,15,15,13,15,15,8,13,6,25,11,25,31,32,22,162,27,77,276,104,178,5,7,13,33,67,22,21,20,37,38,36,49,50,47,32,27,28,9,10,7
1244,24,15,11,7,43,27,7,45,45,4,110,110,110,227,211,290,15,5,21,15,22,21,19,19,21,153,19,154,153,19,154,1,0,0,30,23,34,42,31,55,67,111,88,38,38,123,5,9,15,35,71,21,4,19,35,35,35,44,46,43,23,25,25,5,3,5
1245,17,21,20,4,21,34,4,7,2,6,113,2,29,113,266,29,4,16,2,4,16,2,17,21,62,118,3,4,118,3,336,6,4,12,1,3,4,0,4,17,148,7,72,103,168,250,19,41,85,170,341,8,8,8,3,3,3,1,2,1,53,67,58,272,280,277
1246,6,2,10,18,40,10,27,50,56,10,60,95,168,60,220,298,8,18,3,43,18,24,67,46,38,65,168,93,65,168,238,16,20,17,41,10,22,86,84,58,93,83,3,17,294,320,7,12,25,57,108,5,6,5,2,2,2,5,11,11,24,23,26,40,39,40
1247,54,12,17,2,5,14,2,12,86,19,150,56,140,150,56,140,1,1,14,1,43,14,79,47,49,74,55,102,74,210,102,19,19,21,19,26,14,73,88,81,95,110,111,193,352,209,16,27,55,122,245,3,7,4,6,5,6,43,42,34,60,62,52,66,63,68
