doc_idx,true_label,kmeans_k2_s0,kmeans_k2_s1,kmeans_k2_s2,kmeans_k5_s0,kmeans_k5_s1,kmeans_k5_s2,kmeans_k10_s0,kmeans_k10_s1,kmeans_k10_s2,kmeans_k20_s0,kmeans_k20_s1,kmeans_k20_s2,kmeans_k40_s0,kmeans_k40_s1,kmeans_k40_s2,gmm_k2_s0,gmm_k2_s1,gmm_k2_s2,gmm_k5_s0,gmm_k5_s1,gmm_k5_s2,gmm_k10_s0,gmm_k10_s1,gmm_k10_s2,gmm_k20_s0,gmm_k20_s1,gmm_k20_s2,gmm_k40_s0,gmm_k40_s1,gmm_k40_s2,spectral_k2_s0,spectral_k2_s1,spectral_k2_s2,spectral_k5_s0,spectral_k5_s1,spectral_k5_s2,spectral_k10_s0,spectral_k10_s1,spectral_k10_s2,spectral_k20_s0,spectral_k20_s1,spectral_k20_s2,spectral_k40_s0,spectral_k40_s1,spectral_k40_s2,ward_k2,ward_k5,ward_k10,ward_k20,ward_k40,leiden_k2_s0,leiden_k2_s1,leiden_k2_s2,leiden_k5_s0,leiden_k5_s1,leiden_k5_s2,leiden_k10_s0,leiden_k10_s1,leiden_k10_s2,leiden_k20_s0,leiden_k20_s1,leiden_k20_s2,leiden_k40_s0,leiden_k40_s1,leiden_k40_s2
2653,7,0,1,1,0,3,3,2,2,7,2,2,17,26,12,13,0,0,1,0,2,4,0,2,2,11,2,2,21,12,29,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,1,1,0,0,0,1,1,1,1,2,1,6,3,5,7,8,11
2654,0,1,0,0,4,4,2,5,3,6,5,15,6,35,23,18,1,0,0,1,0,3,8,0,3,8,10,11,8,10,17,0,0,0,0,0,0,3,1,0,17,2,9,19,0,15,2,5,10,18,37,0,0,0,0,0,0,3,3,4,5,14,13,20,19,17
2655,3,1,0,0,1,0,0,1,9,5,14,9,11,27,21,14,1,0,0,1,0,0,1,3,0,19,11,12,23,21,9,0,0,0,0,0,0,3,1,0,1,10,0,29,27,39,2,2,5,10,23,0,0,0,0,0,0,0,0,3,7,7,7,26,25,21
2656,1,0,1,1,2,2,1,7,4,1,15,4,1,32,7,11,1,1,1,4,1,3,4,5,3,4,5,3,38,39,38,0,0,0,0,0,0,3,1,0,0,1,3,31,24,36,2,3,6,12,26,0,0,0,0,0,0,3,3,2,13,5,6,15,18,16
2657,2,0,0,0,3,1,1,4,1,3,4,1,18,9,36,3,1,0,0,1,0,3,8,0,3,8,10,11,8,10,17,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,2,5,11,25,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2
2658,4,1,0,0,1,0,4,8,8,4,13,6,10,11,27,27,1,0,0,1,0,0,1,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,18,33,30,2,2,4,8,16,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30
2659,2,1,0,0,1,0,0,9,8,5,9,8,5,20,24,6,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,29,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
2660,7,0,1,1,0,3,3,6,2,8,2,2,17,4,39,21,0,0,1,0,2,4,0,2,2,0,19,2,0,3,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,24,24,1
2661,9,0,0,0,3,1,1,4,1,3,4,1,18,9,25,15,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,15,31,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2
2662,7,0,1,1,0,3,3,2,2,8,2,2,17,26,12,13,0,0,1,0,2,4,0,2,2,11,2,2,21,12,29,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,1,1,0,0,0,1,1,1,1,2,1,6,3,5,7,8,11
2663,7,0,1,1,0,3,3,6,7,8,0,7,16,4,18,31,0,0,1,0,2,4,0,2,2,0,19,2,0,36,39,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,8,2,1
2664,5,0,1,1,0,3,3,0,7,7,0,7,16,0,6,24,0,0,1,0,4,3,0,2,2,0,14,2,33,37,30,0,0,0,0,0,0,1,8,9,3,3,2,27,5,3,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,27,27,23
2665,5,0,1,1,0,3,3,0,9,7,12,18,7,24,20,39,0,0,1,0,4,2,0,4,8,10,4,8,9,2,8,0,0,0,0,0,0,1,8,9,18,19,11,0,31,10,1,1,1,3,5,0,0,0,1,1,1,1,2,1,8,8,9,3,4,8
2666,7,0,1,1,0,3,3,2,2,7,2,2,17,26,34,13,0,0,1,0,2,4,0,2,2,0,19,2,0,38,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,4,8,0,0,0,0,1,0,1,2,3,4,2,1,9,23,1
2667,4,1,0,0,1,0,0,8,0,0,1,0,4,22,29,29,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,8,0,0,0,3,1,1,8,5,3,8,17,13,34,19,29,1,0,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,4,0,2,2,4,9,18,0,0,0,0,0,0,2,0,0,0,1,0,0,13,28
2669,2,1,0,0,1,0,0,1,6,9,3,13,9,8,8,17,1,0,0,1,0,3,9,7,6,9,7,6,5,9,4,0,0,0,0,0,0,0,0,7,2,8,10,15,13,4,2,2,2,5,9,0,0,0,0,0,3,6,6,7,12,13,12,14,15,15
2670,3,1,0,0,1,0,0,8,0,0,14,0,4,18,37,4,1,0,0,1,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,35,38,29,2,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2671,1,0,0,0,4,4,2,3,3,6,5,12,6,3,5,32,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,28,39,0,2,5,9,17,35,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2672,1,0,1,1,2,2,1,7,4,1,7,4,1,13,15,11,1,0,1,2,1,3,2,9,4,2,9,4,2,35,10,0,0,0,0,0,0,8,6,8,16,14,1,16,19,27,2,3,6,12,27,0,0,1,2,2,2,4,4,5,9,10,10,23,22,20
2673,7,0,1,1,0,3,3,2,2,7,2,2,17,26,4,23,0,0,1,0,4,2,0,4,8,10,4,8,9,2,8,0,0,0,0,0,0,1,8,9,18,19,11,0,31,10,1,1,1,3,4,0,0,0,1,1,1,1,2,1,8,8,9,3,4,8
2674,2,1,0,0,1,0,0,1,6,9,3,13,9,8,8,17,1,0,0,1,0,3,9,7,6,9,7,6,5,9,4,0,0,0,0,0,0,0,0,7,2,8,10,15,13,4,2,2,2,5,9,0,0,0,0,0,3,6,6,7,12,13,12,14,15,15
2675,3,1,0,0,1,0,0,1,5,0,8,5,19,5,28,35,1,1,0,1,0,0,7,0,0,7,0,0,29,27,26,0,0,0,0,0,0,3,1,0,1,10,0,33,22,35,2,2,5,11,25,0,0,0,0,0,0,0,0,3,7,0,4,12,9,9
2676,8,1,0,0,1,0,0,8,5,0,8,5,4,18,29,29,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,4,1,0,0,1,0,4,8,6,4,13,6,2,14,10,27,1,0,1,1,0,3,1,0,0,1,3,18,25,17,33,0,0,0,0,0,0,3,1,0,17,2,9,39,35,38,2,2,3,7,13,0,0,0,0,1,1,3,2,4,5,11,3,5,7,13
2678,9,0,0,0,3,1,1,4,1,3,17,1,3,36,1,2,1,1,1,3,1,1,3,1,1,3,1,13,3,1,12,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,15,31,0,0,0,0,0,0,2,1,2,2,1,2,1,16,5
2679,7,0,1,1,0,3,3,2,2,7,2,2,17,26,4,23,0,0,1,0,4,2,0,4,8,10,4,8,9,2,8,0,0,0,0,0,0,1,8,9,18,19,11,0,31,10,1,1,1,3,4,0,0,0,1,1,1,1,2,1,8,8,9,3,4,8
2680,9,0,0,0,3,1,1,4,1,3,4,17,13,33,19,22,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,7,13,28,0,0,0,0,0,0,2,1,2,2,1,2,1,13,2
2681,7,0,1,1,0,3,3,6,7,8,6,19,8,21,18,21,0,0,1,0,2,4,0,2,2,11,2,2,21,12,29,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,1,1,0,0,0,1,1,1,1,2,1,6,3,5,7,8,11
2682,8,1,0,0,1,0,4,8,6,4,16,6,10,29,26,5,1,0,0,1,0,0,1,3,0,19,3,18,25,17,18,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,3,7,11,0,0,0,0,0,0,0,3,0,11,7,7,19,10,10
2683,5,0,1,1,0,3,3,8,7,8,0,0,16,4,39,21,0,0,1,0,2,4,0,2,2,0,19,2,0,3,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,24,24,1
2684,7,0,1,1,0,3,3,6,7,8,6,19,8,21,18,21,0,0,1,0,2,4,0,2,2,11,2,2,21,12,29,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,1,1,0,0,0,1,1,1,1,2,1,6,3,5,7,8,11
2685,4,1,0,0,1,0,4,8,6,4,13,6,14,38,10,10,1,0,0,1,0,0,1,0,0,1,12,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,3,7,13,0,0,0,0,0,0,0,0,0,0,9,0,6,5,4
2686,5,0,1,1,0,3,3,0,2,7,0,18,7,24,20,39,0,0,1,0,4,2,0,4,8,10,4,8,9,2,8,0,0,0,0,0,0,1,8,9,18,19,11,0,31,10,1,1,1,3,5,0,0,0,1,1,1,1,2,1,8,8,9,3,4,8
2687,2,1,0,0,1,0,0,9,8,5,9,8,5,20,24,6,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,29,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
2688,6,0,1,1,0,3,3,2,2,7,2,2,17,26,34,7,0,0,1,1,2,4,8,2,2,8,18,17,20,24,11,0,0,0,4,1,2,7,4,6,14,4,6,20,10,9,1,1,1,4,8,0,0,0,0,1,0,1,2,3,4,2,1,9,23,33
2689,0,0,0,0,4,4,2,3,3,3,17,12,15,23,22,32,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,28,39,37,2,5,9,17,34,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2690,1,0,1,1,2,2,1,7,4,1,7,16,1,6,31,1,1,1,1,2,1,3,2,9,4,2,9,4,2,35,10,0,0,0,0,0,0,8,6,8,16,14,1,1,9,34,2,3,6,12,27,0,0,1,2,2,2,4,4,5,9,10,10,13,12,12
2691,7,0,1,1,0,3,3,6,7,8,6,19,8,31,18,37,0,0,1,0,2,4,0,2,2,11,2,2,21,12,29,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,1,1,0,0,0,1,1,1,1,2,1,6,3,5,7,8,11
2692,8,0,0,0,4,4,2,5,3,6,5,3,6,19,9,18,1,0,0,1,0,3,8,0,3,8,10,11,8,10,17,0,0,0,0,0,0,3,1,0,17,2,9,1,1,0,2,5,10,20,40,0,0,0,0,0,0,3,1,4,5,11,3,5,7,13
2693,1,0,0,0,3,1,1,4,1,3,17,1,3,7,3,2,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,6,4,0,2,5,9,17,35,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2694,9,0,0,0,3,1,1,4,1,3,4,1,18,9,36,22,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,14,30,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2
2695,3,1,0,0,1,0,0,1,5,0,14,9,19,5,28,36,1,1,0,1,0,0,7,0,0,7,0,0,29,27,26,0,0,0,0,0,0,3,1,0,1,10,0,33,22,35,2,2,5,11,25,0,0,0,0,0,0,0,0,3,7,0,4,12,14,9
2696,2,0,0,0,3,1,1,9,8,5,9,8,18,30,2,9,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,28,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
2697,4,1,0,0,1,0,0,8,0,0,1,0,19,22,29,29,1,0,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
2698,6,0,0,0,4,4,2,5,3,6,5,15,6,3,35,18,1,1,1,3,1,1,3,1,1,12,15,1,17,16,14,0,0,0,0,0,0,3,1,0,17,2,9,32,37,32,2,5,10,20,39,0,0,0,0,0,0,0,1,2,5,11,4,5,7,5
2699,5,0,1,1,0,3,3,0,7,7,0,7,16,4,20,31,1,1,1,0,4,3,6,8,7,6,8,7,32,26,31,0,0,0,0,0,0,1,8,9,3,3,2,13,15,14,2,5,9,16,33,0,0,0,3,1,1,5,5,6,10,12,11,37,34,34
2700,5,0,1,1,0,3,3,0,7,7,0,7,16,0,38,31,0,1,1,0,2,4,0,2,2,11,18,2,39,33,22,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,4,1,22,21,19
2701,8,1,0,0,1,0,4,8,9,4,16,6,5,10,17,38,1,0,0,1,0,0,1,3,0,19,11,12,23,21,9,0,0,0,0,0,0,3,1,0,1,10,0,29,27,39,2,2,5,10,23,0,0,0,0,0,0,0,0,3,7,7,7,26,25,21
2702,7,0,1,1,0,3,3,6,7,8,6,19,8,4,39,21,0,0,1,0,2,4,0,2,2,0,19,2,0,3,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,24,24,1
2703,1,0,0,0,4,4,2,3,3,3,17,12,3,7,3,15,1,1,1,4,1,3,4,5,3,4,5,3,38,39,38,0,0,0,0,0,0,3,1,0,0,1,3,1,4,0,2,5,9,17,35,0,0,0,0,0,0,3,3,2,13,5,6,15,18,16
2704,2,1,0,0,1,0,0,9,8,5,9,8,5,20,24,9,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,29,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
2705,1,0,1,1,2,2,1,7,4,1,15,4,1,32,7,11,1,1,1,4,1,3,4,5,3,4,5,3,38,39,38,0,0,0,0,0,0,3,1,0,0,1,3,31,24,36,2,3,6,12,26,0,0,0,0,0,0,3,3,2,13,5,6,15,18,16
2706,7,0,1,1,0,3,3,2,2,7,2,2,17,26,4,23,0,0,1,0,4,2,0,4,8,10,4,8,9,2,8,0,0,0,0,0,0,1,8,9,18,19,11,0,31,10,1,1,1,3,4,0,0,0,1,1,1,1,2,1,8,8,9,3,4,8
2707,9,0,0,0,4,4,2,5,9,5,17,1,11,25,1,14,1,1,1,3,1,1,3,1,1,12,15,1,17,16,14,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,8,15,32,0,0,0,0,0,0,0,1,3,7,11,4,12,9,13
2708,2,0,0,0,3,1,1,9,8,3,9,8,18,30,2,9,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,28,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
2709,1,0,1,1,2,2,1,7,4,1,7,16,1,6,31,1,1,1,1,2,1,3,2,9,4,2,9,4,35,35,10,0,0,0,0,0,0,8,6,8,16,14,1,30,20,34,2,3,6,12,27,0,0,1,2,2,2,4,4,5,9,10,10,13,12,12
2710,3,1,0,0,1,0,0,8,0,0,14,0,4,18,37,4,1,0,0,1,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,35,38,29,2,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2711,0,1,0,0,1,0,0,8,9,0,16,11,0,29,29,29,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,22,0,0,0,0,0,0,0,1,2,0,6,0,17,1,2
2712,5,0,1,1,0,3,3,0,9,7,12,18,7,24,20,39,0,0,1,0,4,2,0,4,8,10,4,8,9,2,8,0,0,0,0,0,0,1,8,9,18,19,11,0,31,10,1,1,1,3,5,0,0,0,1,1,1,1,2,1,8,8,9,3,4,8
2713,8,1,0,0,1,0,0,8,5,0,8,5,4,34,29,29,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,4,1,0,0,1,0,4,8,6,4,1,6,4,1,29,29,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
2715,4,1,0,0,1,0,0,8,8,4,8,6,4,11,27,27,1,0,0,1,0,0,1,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,18,33,30,2,2,4,8,16,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30
2716,2,1,0,0,1,0,0,1,6,9,3,13,9,8,8,17,1,0,0,1,0,3,9,7,6,9,7,6,5,9,4,0,0,0,0,0,0,0,0,7,2,8,10,15,13,4,2,2,2,5,9,0,0,0,0,0,3,6,6,7,12,13,12,14,15,15
2717,1,0,0,0,4,4,2,3,3,6,15,12,3,3,5,32,1,1,1,4,1,3,5,1,5,5,6,3,24,22,34,0,0,0,0,0,0,3,1,0,0,1,3,8,11,18,2,5,9,17,35,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2718,7,0,1,1,0,3,3,6,7,8,6,19,8,31,18,37,0,0,1,0,2,4,0,2,2,11,2,2,21,12,29,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,1,1,0,0,0,1,1,1,1,2,1,6,3,5,7,8,11
2719,2,1,0,0,4,4,0,9,8,5,9,8,11,20,24,6,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,29,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
2720,0,0,1,1,4,4,2,5,3,2,18,3,12,19,38,13,1,1,1,0,4,3,6,8,7,6,8,7,34,14,6,0,0,0,0,0,0,3,1,0,1,10,0,23,23,16,2,5,9,17,36,0,0,0,0,1,1,5,5,6,16,7,15,11,36,32
2721,1,0,0,0,4,4,2,3,3,3,17,12,3,7,3,32,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,6,4,0,2,5,9,17,35,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2722,3,1,0,0,1,0,4,8,6,4,11,10,14,16,33,10,1,0,0,1,0,0,1,0,0,1,12,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,3,6,10,0,0,0,0,0,0,0,0,0,0,9,0,6,5,4
2723,8,0,0,0,4,4,2,3,3,6,8,5,10,2,13,29,1,0,0,1,0,3,1,0,0,16,13,0,14,15,19,0,0,0,0,0,0,3,1,0,12,9,13,10,12,12,2,2,4,9,17,0,0,0,5,0,0,8,9,0,14,18,18,31,31,29
2724,0,0,0,0,4,4,2,3,3,3,10,12,15,37,32,8,1,1,1,0,4,3,6,8,7,6,8,7,6,14,24,0,0,0,0,0,0,3,1,0,15,18,16,7,17,26,2,5,9,16,33,0,0,0,3,1,1,5,5,6,10,12,11,11,17,14
2725,0,1,0,0,4,4,2,5,3,6,5,15,6,35,23,18,1,0,0,1,0,3,8,0,3,8,10,11,8,10,17,0,0,0,0,0,0,3,1,0,17,2,9,19,0,15,2,5,10,18,37,0,0,0,0,0,0,3,3,4,5,14,13,20,19,17
2726,9,0,0,0,3,1,1,4,1,3,4,1,18,9,36,22,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,15,31,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2
2727,1,0,1,1,2,2,1,7,4,1,15,4,1,32,7,11,1,1,1,4,1,3,4,5,3,4,5,3,38,39,38,0,0,0,0,0,0,3,1,0,0,1,3,31,24,36,2,3,6,12,26,0,0,0,0,0,0,3,3,2,13,5,6,15,18,16
2728,7,0,1,1,0,3,3,6,7,8,6,19,8,21,18,21,0,0,1,0,2,4,0,2,2,0,19,2,0,3,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,1,2,0,0,0,1,1,1,1,2,1,1,3,1,9,2,1
2729,9,1,0,0,3,1,1,4,1,3,4,1,18,9,36,22,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,15,31,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2
2730,0,1,0,0,4,4,2,5,3,6,5,15,6,35,23,18,1,0,0,1,0,3,8,0,3,8,10,11,8,10,17,0,0,0,0,0,0,3,1,0,17,2,9,19,0,15,2,5,10,18,37,0,0,0,0,0,0,3,3,4,5,14,13,20,19,17
2731,1,0,0,0,4,4,2,3,3,3,15,12,10,3,5,32,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,1,1,0,2,5,9,17,35,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2732,3,1,0,0,1,0,0,1,9,5,14,9,11,27,21,3,1,1,0,1,0,3,1,0,0,7,0,0,29,27,26,0,0,0,0,0,0,3,1,0,1,10,0,34,30,13,2,2,5,11,24,0,0,0,0,0,0,0,0,0,7,0,4,34,9,9
2733,7,1,0,0,1,0,3,2,2,7,2,2,7,26,4,23,0,0,1,0,4,2,0,4,8,10,4,8,9,2,8,0,0,0,0,0,0,1,8,9,18,19,11,0,31,10,1,1,1,3,4,0,0,0,1,1,1,1,2,1,8,8,9,3,4,8
2734,1,0,0,0,4,4,2,3,3,6,15,12,10,3,5,32,1,1,1,4,1,3,5,1,5,5,6,3,24,22,34,0,0,0,0,0,0,3,1,0,0,1,3,8,11,18,2,5,9,17,35,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2735,4,1,0,0,1,0,0,8,0,0,1,0,4,22,29,29,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,8,1,0,0,1,0,0,8,0,0,8,5,4,18,29,0,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,1,0,1,1,2,2,1,7,4,1,15,4,1,32,7,11,1,1,1,4,1,3,4,5,3,4,5,3,38,39,38,0,0,0,0,0,0,3,1,0,0,1,3,31,24,36,2,3,6,12,26,0,0,0,0,0,0,3,3,2,13,5,6,15,18,16
2738,0,0,0,0,4,4,2,3,3,3,10,12,15,37,32,8,1,1,0,1,0,0,1,0,0,7,0,0,37,7,0,0,0,0,0,0,0,3,1,0,15,18,16,7,17,26,2,5,9,16,33,0,0,0,3,1,1,5,5,6,10,12,11,11,17,14
2739,0,0,0,0,4,4,2,3,3,3,10,12,15,37,32,8,1,1,1,0,4,3,6,8,7,6,8,7,6,14,24,0,0,0,0,0,0,3,1,0,15,18,16,7,17,26,2,5,9,16,33,0,0,0,3,1,1,5,5,6,10,12,11,11,17,14
2740,7,0,1,1,0,3,3,2,2,7,2,2,17,26,12,13,0,0,1,0,2,4,0,2,2,0,19,2,0,38,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,4,8,0,0,0,0,1,0,1,2,3,4,2,1,9,23,1
2741,4,1,0,0,1,0,0,8,5,0,8,5,4,18,29,27,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,0,0,0,0,4,4,2,3,3,3,17,12,15,23,22,32,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,28,39,37,2,5,9,17,34,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2743,1,0,0,0,4,4,2,3,3,3,15,12,3,3,5,32,1,1,1,4,1,3,5,1,5,5,6,3,24,22,34,0,0,0,0,0,0,3,1,0,0,1,3,8,11,18,2,5,9,17,35,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2744,7,0,1,1,0,3,3,6,7,8,6,19,8,21,39,21,0,0,1,0,2,4,0,2,2,0,19,2,0,36,39,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,8,2,1
2745,2,1,0,0,4,4,2,9,8,5,9,8,5,20,24,6,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,29,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
2746,4,1,0,0,1,0,4,8,8,4,13,6,10,11,27,27,1,0,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,18,33,30,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30
2747,0,0,0,0,4,4,2,3,3,3,17,12,15,23,22,32,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,28,39,37,2,5,9,17,34,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
2748,5,0,1,1,0,3,3,0,9,7,12,18,7,24,20,39,0,0,1,0,4,2,0,4,8,10,4,8,9,2,8,0,0,0,0,0,0,1,8,9,18,19,11,0,31,10,1,1,1,3,5,0,0,0,1,1,1,1,2,1,8,8,9,3,4,8
2749,0,1,0,0,1,0,0,8,5,0,8,11,0,18,29,29,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,1,10,0,1,4,0,2,4,8,14,30,0,0,0,0,0,0,2,1,0,0,0,0,1,14,0
2750,6,0,1,1,0,3,3,0,7,7,0,14,2,28,14,21,0,0,1,0,2,3,0,2,2,15,2,14,18,25,13,0,0,0,1,2,4,5,7,5,6,6,5,4,7,8,1,1,1,4,6,0,0,0,4,1,1,1,7,1,17,16,16,25,26,22
