doc_idx,true_label,kmeans_k14_s0,kmeans_k14_s1,kmeans_k14_s2,kmeans_k29_s0,kmeans_k29_s1,kmeans_k29_s2,kmeans_k58_s0,kmeans_k58_s1,kmeans_k58_s2,kmeans_k116_s0,kmeans_k116_s1,kmeans_k116_s2,kmeans_k232_s0,kmeans_k232_s1,kmeans_k232_s2,gmm_k14_s0,gmm_k14_s1,gmm_k14_s2,gmm_k29_s0,gmm_k29_s1,gmm_k29_s2,gmm_k58_s0,gmm_k58_s1,gmm_k58_s2,gmm_k116_s0,gmm_k116_s1,gmm_k116_s2,gmm_k232_s0,gmm_k232_s1,gmm_k232_s2,spectral_k14_s0,spectral_k14_s1,spectral_k14_s2,spectral_k29_s0,spectral_k29_s1,spectral_k29_s2,spectral_k58_s0,spectral_k58_s1,spectral_k58_s2,spectral_k116_s0,spectral_k116_s1,spectral_k116_s2,spectral_k232_s0,spectral_k232_s1,spectral_k232_s2,ward_k14,ward_k29,ward_k58,ward_k116,ward_k232,leiden_k14_s0,leiden_k14_s1,leiden_k14_s2,leiden_k29_s0,leiden_k29_s1,leiden_k29_s2,leiden_k58_s0,leiden_k58_s1,leiden_k58_s2,leiden_k116_s0,leiden_k116_s1,leiden_k116_s2,leiden_k232_s0,leiden_k232_s1,leiden_k232_s2
1903,6,1,6,1,2,8,17,8,5,2,8,90,5,135,219,200,3,12,2,3,2,15,39,37,16,108,2,40,158,95,27,1,5,8,14,12,19,2,57,54,106,73,9,25,24,58,4,8,13,22,47,2,1,3,11,9,8,24,11,23,28,24,30,104,133,26
1904,6,1,5,3,1,8,22,1,27,28,49,36,110,206,62,42,3,12,2,15,13,11,45,11,28,110,96,28,29,230,34,11,5,8,1,12,2,36,56,17,25,14,82,116,177,199,4,8,13,21,44,6,5,6,9,14,12,6,6,3,101,56,70,94,134,86
1905,0,1,5,3,17,4,15,56,4,43,56,4,43,141,85,63,3,12,2,3,2,15,39,37,16,3,2,16,148,189,126,1,5,8,1,12,2,33,28,17,73,98,66,159,18,211,14,24,44,88,172,2,1,3,11,9,8,12,23,11,8,62,16,62,66,61
1906,0,13,8,2,26,11,12,7,17,19,94,104,98,107,161,3,10,5,10,28,16,25,44,36,51,44,36,51,208,38,136,2,0,2,1,8,6,16,48,12,49,34,87,186,12,3,14,29,54,110,217,6,2,0,10,25,28,41,31,39,75,55,57,206,146,211
1907,17,8,13,0,3,27,5,25,42,9,97,82,46,169,124,40,7,10,8,17,8,12,50,57,55,87,63,110,98,40,33,2,0,2,1,8,6,36,56,2,113,40,87,148,148,40,14,28,52,105,203,1,4,7,26,21,10,32,32,32,103,81,67,93,141,103
1908,39,10,10,11,7,21,16,9,41,52,9,15,55,182,118,3,10,5,13,28,4,25,41,1,26,41,93,87,210,67,41,2,0,2,1,8,6,36,56,17,25,34,87,124,28,3,14,29,56,113,224,5,4,0,5,0,0,31,55,36,107,91,112,229,223,230
1909,0,12,12,9,27,20,27,40,24,29,40,24,29,87,162,23,7,6,8,17,12,28,9,30,11,60,91,100,219,111,113,2,7,1,23,22,4,10,2,42,20,82,111,186,55,146,7,12,23,44,83,1,8,7,8,2,10,4,1,5,4,21,37,46,45,31
1910,50,5,6,1,17,7,28,57,32,11,57,88,95,82,31,227,3,3,11,19,14,2,18,43,30,64,88,114,78,42,21,7,12,7,10,16,20,42,17,40,86,10,88,0,52,141,3,6,9,15,32,10,7,9,14,13,11,3,5,2,33,31,35,24,21,17
1911,33,10,4,12,8,3,1,28,51,13,108,102,13,130,139,29,4,0,5,20,20,23,22,15,29,22,80,29,24,48,24,2,0,2,19,17,26,16,5,3,97,89,104,173,188,72,6,10,17,29,60,7,6,5,20,23,25,27,28,24,11,10,8,40,46,38
1912,0,13,9,2,26,16,12,9,38,36,30,59,19,226,12,3,6,11,3,28,16,0,21,38,18,89,24,0,105,108,0,2,0,2,1,8,6,36,56,17,16,34,87,186,150,3,14,29,54,110,217,1,5,0,10,11,13,15,12,13,21,65,107,149,231,232
1913,19,13,8,5,22,9,22,18,38,28,30,59,111,44,110,89,6,11,3,22,18,24,15,6,27,15,6,98,6,21,165,11,0,2,5,23,1,21,10,6,7,19,11,72,14,104,10,18,33,65,121,6,5,6,9,14,12,6,6,3,2,3,4,2,67,118
1914,0,13,8,5,22,9,22,18,38,28,18,59,110,50,110,89,6,11,3,22,18,24,15,6,27,15,6,98,155,21,58,11,0,2,5,23,1,21,10,6,21,19,106,128,175,90,14,29,54,110,216,6,5,6,9,14,12,6,6,3,2,3,4,2,92,18
1915,14,8,7,8,13,23,7,55,28,22,55,28,22,170,14,76,13,1,13,13,27,13,32,31,41,79,31,81,28,112,9,2,0,2,1,8,6,36,56,17,25,105,112,186,28,3,14,26,48,94,182,12,11,10,16,15,19,54,50,55,73,77,90,100,175,111
1916,0,4,12,9,18,22,8,5,25,10,25,62,60,100,189,33,5,6,6,18,17,20,6,9,10,94,9,58,62,61,199,2,0,2,28,28,22,48,56,50,26,5,115,116,12,90,7,13,24,46,90,8,10,8,4,7,4,22,20,21,37,107,96,135,134,127
1917,0,13,7,8,13,26,26,30,56,35,22,56,35,67,35,79,9,7,7,9,7,26,38,26,9,38,26,35,46,74,36,2,0,2,20,1,18,30,1,26,99,26,57,83,101,210,14,25,45,89,174,11,3,10,18,17,19,20,19,17,69,9,5,92,211,189
1918,31,8,13,0,28,24,10,6,46,0,60,109,109,102,87,12,2,10,0,12,19,17,36,45,22,14,83,109,144,110,69,0,9,11,15,2,24,19,18,33,59,107,45,184,213,178,13,23,43,86,168,4,4,4,1,3,3,10,2,31,82,26,83,134,24,115
1919,4,0,3,6,9,17,13,44,16,45,89,16,66,207,46,35,11,2,4,14,3,3,34,14,21,34,14,21,60,134,227,5,3,4,18,18,11,14,6,10,85,3,24,192,56,187,1,2,2,4,10,0,9,11,13,5,9,1,3,1,1,1,1,7,20,65
1920,0,3,10,8,23,3,21,19,57,31,19,57,80,15,115,210,5,6,6,6,26,9,42,18,33,42,18,33,152,183,178,11,0,2,1,8,6,36,56,17,68,40,39,214,9,133,9,15,28,54,104,8,5,8,16,7,12,44,30,43,108,113,110,193,194,208
1921,19,13,8,5,22,11,22,18,38,8,18,85,8,194,110,89,6,11,3,22,18,24,15,6,27,15,6,98,6,21,165,11,0,2,5,23,1,21,10,6,49,19,82,72,14,104,14,29,54,109,215,6,5,6,9,14,12,6,6,3,60,3,4,2,123,118
1922,0,13,8,5,22,9,22,18,38,28,30,59,28,50,45,133,6,11,3,22,18,24,15,6,27,15,6,27,6,135,165,11,0,2,5,23,1,21,10,6,7,34,11,228,14,104,10,18,33,65,121,6,5,6,9,14,12,6,6,3,2,80,74,122,103,109
1923,12,4,1,8,20,1,14,47,37,12,47,37,12,198,89,212,13,13,6,5,15,21,29,17,24,29,17,24,25,16,18,3,1,0,2,3,16,41,9,11,19,64,26,212,68,167,9,16,30,56,107,10,7,9,21,22,22,16,15,25,34,6,36,11,12,8
1924,39,8,13,0,28,21,10,34,2,0,77,114,78,94,179,158,2,10,0,12,19,17,14,12,48,86,12,48,66,161,158,0,9,11,6,27,0,17,38,1,32,47,35,219,137,15,13,23,42,84,164,4,4,4,1,3,3,17,2,14,16,14,10,4,8,5
1925,40,8,13,0,27,15,27,40,45,9,60,82,70,164,162,125,2,10,0,11,8,12,50,57,55,90,76,83,101,55,153,2,7,1,1,8,6,10,2,42,98,88,72,38,92,63,14,29,58,115,228,1,4,7,8,3,10,52,53,31,84,82,89,66,61,76
1926,1,6,3,13,0,19,3,22,44,6,95,76,6,155,231,129,9,8,7,16,21,7,55,3,44,55,3,2,58,3,97,13,11,5,21,26,17,47,35,41,8,106,113,14,157,2,14,27,51,101,195,0,3,2,2,10,5,2,4,20,45,88,14,227,215,70
1927,1,6,3,13,0,25,3,0,29,41,74,60,41,204,33,54,0,8,7,0,22,7,0,56,34,83,56,34,126,62,134,13,11,5,27,24,25,51,19,4,105,25,27,182,208,136,2,5,6,11,24,0,3,2,12,12,15,29,10,4,23,20,20,14,10,9
1928,0,11,11,11,4,12,0,32,55,26,17,55,26,142,51,66,10,5,10,26,4,25,52,36,52,52,59,52,72,56,204,2,0,2,9,8,5,57,48,12,109,92,79,56,70,30,12,22,41,82,160,5,2,0,5,0,0,18,22,18,59,28,39,57,78,80
1929,0,12,12,9,27,27,27,40,24,10,40,39,89,230,216,52,7,6,8,17,26,9,42,18,33,9,30,11,168,101,87,2,7,1,23,22,4,10,2,42,20,112,111,131,185,168,7,13,24,46,90,1,8,7,8,2,10,4,1,33,51,45,6,46,45,31
1930,0,10,4,4,16,13,24,51,34,24,98,10,94,11,4,213,13,1,13,21,5,10,47,27,8,47,89,8,207,8,16,2,0,2,1,8,6,16,48,12,54,24,32,35,107,65,6,11,19,34,68,9,0,8,6,15,0,54,50,55,92,67,90,100,98,111
1931,19,1,5,3,1,8,6,49,36,5,49,85,96,194,147,150,3,12,2,15,13,11,45,11,28,110,65,28,56,11,104,1,5,8,14,15,19,44,36,55,0,14,82,179,109,215,4,8,13,20,43,2,1,3,3,4,2,7,8,19,17,56,17,94,143,178
1932,4,11,9,2,4,16,12,26,54,36,26,79,36,153,107,3,10,5,10,26,4,25,33,32,43,33,108,92,224,96,203,2,0,2,1,8,5,36,56,17,16,34,0,7,224,223,11,20,37,72,137,1,2,0,10,11,13,15,12,13,21,65,29,149,106,181
1933,25,2,11,11,7,15,16,39,23,57,115,108,74,123,93,96,10,5,10,7,23,8,7,8,6,84,105,80,36,100,228,2,0,2,9,8,5,4,7,37,82,48,101,193,21,83,12,22,41,81,157,5,2,0,5,0,0,19,18,26,14,13,12,59,69,44
1934,0,13,10,11,7,12,0,32,52,33,52,80,33,136,187,11,10,5,10,26,4,25,44,36,51,44,36,51,75,191,82,2,0,2,1,8,6,16,48,12,56,93,100,186,28,3,12,21,39,78,150,6,2,0,10,25,28,41,31,39,77,83,57,82,74,81
1935,53,1,5,1,5,8,15,56,18,42,38,18,42,146,50,69,3,12,2,15,13,11,11,44,50,100,67,50,165,107,92,1,5,8,24,19,21,49,55,56,75,60,73,218,104,107,14,24,44,87,169,2,1,3,3,4,2,9,33,38,36,54,46,29,28,41
1936,4,6,10,7,16,19,12,16,21,4,9,21,93,24,12,192,9,7,13,27,7,22,51,10,35,51,68,77,44,90,29,2,0,2,1,8,6,36,56,17,95,13,85,213,74,101,11,20,38,74,141,5,12,1,15,11,24,43,44,37,62,59,44,61,82,83
1937,0,10,11,11,7,12,0,17,40,26,115,80,59,158,26,92,2,10,0,11,8,12,37,55,13,37,90,72,94,63,47,2,0,2,9,27,5,55,45,29,25,34,87,119,118,113,12,21,39,76,147,5,2,0,1,0,0,31,34,36,107,29,27,157,156,186
1938,30,10,4,11,7,3,23,39,49,57,39,108,81,178,55,193,1,9,1,1,11,1,1,7,31,77,7,69,151,88,127,9,2,9,1,8,6,16,5,17,25,34,87,7,10,108,6,10,18,32,64,9,0,1,6,8,7,13,16,9,11,10,8,194,171,150
1939,0,3,8,7,16,11,9,16,22,19,73,87,93,137,125,122,13,11,13,28,16,0,21,1,26,21,85,111,45,38,138,2,0,2,1,8,6,48,56,50,25,34,87,186,12,157,10,17,32,62,115,6,5,0,27,27,26,36,35,35,30,39,28,153,18,29
1940,6,1,5,3,10,8,14,30,39,42,70,88,115,90,89,16,3,1,13,28,16,0,31,33,47,31,33,90,107,194,111,2,0,2,1,8,6,36,56,17,25,34,87,186,2,222,14,28,52,105,204,10,7,9,21,22,22,16,15,25,22,104,13,111,198,209
1941,10,7,4,4,12,23,11,42,42,17,42,65,17,11,225,157,1,9,1,1,11,1,1,7,31,77,7,69,151,175,78,9,2,9,1,8,6,36,56,17,11,115,14,4,221,229,6,11,21,40,75,3,0,1,6,8,7,13,16,9,7,4,95,112,139,150
1942,6,1,5,3,5,8,6,38,18,42,112,66,42,4,201,21,3,12,2,15,13,11,11,44,3,11,98,3,68,49,198,1,5,8,24,19,21,38,43,22,30,108,70,10,35,18,4,8,12,19,40,2,1,3,3,4,2,9,29,15,13,12,34,53,41,51
1943,36,10,4,4,12,13,23,51,34,7,100,63,67,45,225,90,1,9,1,1,11,1,46,41,1,59,41,1,34,93,1,9,2,9,11,5,9,29,22,24,65,111,67,165,43,213,6,11,20,37,71,9,0,1,6,8,7,21,21,22,19,17,15,18,16,25
1944,51,1,6,1,2,6,17,14,15,2,14,90,2,111,198,191,3,12,2,3,2,15,39,37,16,108,2,40,2,2,123,1,5,8,1,12,2,40,57,54,15,76,38,80,163,130,4,7,11,17,35,2,1,3,11,9,8,24,11,23,28,24,30,56,35,26
1945,35,9,0,12,21,0,1,11,53,13,59,67,91,143,105,142,4,0,5,4,0,5,4,0,4,67,64,4,136,68,5,4,4,3,3,0,12,3,49,19,3,58,50,135,164,189,5,9,14,24,52,7,6,5,7,6,6,0,0,0,5,7,9,71,60,36
1946,0,7,7,10,18,22,20,43,25,30,43,25,73,74,71,174,5,6,6,18,17,20,6,51,10,6,51,58,108,20,209,2,0,2,28,28,22,12,30,43,5,21,29,220,84,151,9,15,28,53,101,8,10,8,4,7,4,22,20,21,15,8,11,109,14,15
1947,0,1,5,3,1,8,15,56,13,31,56,105,101,180,100,184,3,12,2,19,14,2,3,2,40,104,96,95,97,116,133,2,0,2,24,19,21,49,55,56,110,96,74,76,62,64,14,24,44,88,172,12,1,13,17,18,2,47,49,51,54,41,50,68,30,59
1948,36,10,4,4,12,13,23,51,10,7,100,63,67,45,205,57,1,9,1,1,11,1,46,41,1,59,41,1,34,93,1,9,2,9,11,5,9,29,22,24,65,111,67,165,43,219,6,11,20,37,71,9,0,1,6,8,7,21,21,22,19,17,15,18,16,25
1949,5,10,4,11,8,10,23,20,12,54,20,115,54,92,81,196,12,1,9,23,28,16,20,20,19,20,20,19,22,30,25,6,6,6,12,11,10,22,11,9,2,42,10,61,30,109,6,10,16,28,58,11,13,10,28,26,16,46,47,44,58,60,58,33,38,37
1950,23,4,10,8,8,3,1,20,30,13,93,89,1,65,7,75,4,0,5,4,0,5,4,0,4,67,64,4,4,179,148,2,0,2,1,8,6,56,33,16,36,57,103,50,183,132,14,26,47,92,177,7,6,5,22,6,6,25,26,27,53,71,66,132,137,77
1951,0,8,13,0,3,24,7,37,54,31,97,93,90,158,163,0,2,10,0,2,1,0,2,24,0,85,76,102,161,139,115,2,0,2,1,8,6,36,56,2,93,34,75,156,200,208,14,29,55,112,221,4,4,4,1,3,3,38,2,14,68,64,68,110,68,166
1952,0,6,8,13,19,25,4,35,29,32,64,29,32,221,106,45,9,8,7,16,21,7,43,25,45,91,25,64,80,217,12,13,11,5,8,9,13,9,27,0,64,9,92,186,28,108,14,29,58,116,230,0,3,2,23,24,21,23,24,28,9,11,7,125,3,153
1953,0,6,8,13,0,25,9,0,29,41,74,60,107,46,194,54,0,8,7,0,22,7,0,56,34,83,56,34,126,62,134,13,11,5,27,24,25,51,19,4,105,25,27,182,208,136,2,5,6,11,24,0,3,2,12,12,15,29,10,4,23,20,20,14,10,9
1954,50,5,6,1,20,6,21,54,1,5,54,85,11,196,135,226,3,3,11,19,14,2,18,43,30,82,43,30,27,72,117,2,0,2,1,16,6,23,12,32,52,35,23,164,162,32,3,6,7,12,25,10,7,9,14,13,11,3,5,2,56,27,31,19,13,13
1955,1,2,3,6,14,5,3,46,11,37,46,11,37,19,48,124,9,8,7,16,21,7,55,50,2,55,50,2,76,173,2,13,11,5,26,10,23,5,47,8,42,49,55,226,28,108,2,3,4,8,20,0,9,2,2,5,5,2,27,20,6,5,14,3,1,14
1956,0,13,8,5,22,9,22,18,38,28,30,59,28,224,45,183,6,11,3,22,18,24,21,38,18,15,60,27,167,135,88,11,0,2,5,23,1,21,10,6,7,34,11,228,80,143,10,18,33,65,121,6,5,6,9,14,12,6,6,3,2,80,74,122,103,109
1957,9,9,0,12,21,10,1,11,53,13,59,89,104,65,186,149,4,0,5,4,0,5,4,0,4,4,0,65,135,0,79,4,4,3,3,0,12,36,56,17,25,91,87,189,29,131,5,9,14,23,51,7,6,5,7,6,6,0,0,0,0,0,0,71,37,97
1958,44,7,2,10,6,28,11,13,50,40,103,69,40,35,197,87,8,4,12,25,25,14,16,52,17,58,94,91,50,219,213,8,10,10,22,25,14,54,20,25,38,20,2,60,218,155,8,14,26,50,96,3,0,1,0,1,1,8,7,7,49,42,54,47,32,35
1959,6,5,6,1,10,7,28,57,1,11,8,1,11,34,70,48,3,3,11,19,14,2,18,43,30,18,99,67,174,14,74,7,12,7,10,16,20,37,50,28,70,74,17,15,57,87,3,6,9,15,32,10,7,9,14,13,11,3,5,2,27,50,49,35,25,27
1960,0,12,9,2,26,20,12,3,57,31,3,57,108,43,95,151,7,6,8,17,8,28,50,57,55,96,57,70,3,150,175,2,7,1,23,22,4,35,23,2,91,94,98,156,49,208,11,20,37,71,134,1,8,7,10,2,13,53,30,54,44,64,78,97,111,95
1961,19,13,8,5,22,11,22,27,38,19,27,59,33,163,189,122,6,11,3,22,18,24,21,38,18,106,86,18,59,31,28,11,0,2,1,8,6,48,56,50,11,34,14,116,1,90,10,17,32,60,112,6,5,6,9,14,12,43,38,35,81,91,96,113,134,127
1962,0,3,8,7,24,11,9,16,22,19,63,91,19,31,189,122,6,11,3,22,18,24,21,38,18,106,86,18,141,97,28,11,0,2,5,23,6,48,51,50,1,66,114,152,12,126,10,18,35,67,124,6,5,6,9,20,14,45,42,45,50,53,53,60,44,42
1963,4,2,3,6,14,5,3,46,11,37,46,86,92,25,184,114,11,2,4,14,3,3,12,50,2,12,50,68,189,47,118,13,11,5,26,10,23,5,47,8,42,49,55,169,155,170,1,1,1,2,5,0,9,2,2,5,5,2,27,20,10,5,26,3,1,14
1964,0,11,11,2,4,12,0,17,40,26,17,99,26,127,122,3,10,5,10,26,4,25,52,36,52,52,59,52,72,56,204,2,0,2,9,8,5,57,48,12,109,92,79,56,70,30,12,21,39,76,147,5,2,0,5,0,0,18,22,18,59,28,39,57,78,80
1965,57,10,11,11,7,12,25,52,23,57,115,100,112,181,40,140,10,5,10,7,23,8,7,8,6,7,8,6,124,94,84,2,0,2,9,8,5,4,7,37,102,53,25,45,79,21,12,22,41,81,158,5,2,0,5,0,0,19,18,26,14,13,12,85,65,89
1966,0,7,4,4,16,28,24,53,34,44,98,87,7,175,39,71,13,9,1,21,5,10,17,39,57,107,89,69,73,175,78,2,0,2,1,8,6,16,56,17,48,4,69,125,184,139,11,19,36,69,130,13,2,0,27,27,26,36,35,35,30,39,28,66,18,29
1967,0,10,10,11,7,3,16,37,30,39,37,108,71,86,93,162,10,5,10,26,4,25,41,55,26,41,93,87,182,67,96,2,0,2,1,8,6,16,48,17,93,34,75,14,194,2,14,29,55,112,220,5,2,0,24,25,0,38,52,34,70,75,81,177,174,199
1968,56,12,1,9,11,14,8,5,43,46,5,43,105,100,79,169,5,6,6,6,17,4,27,29,39,27,113,39,26,154,95,12,13,13,17,14,27,52,34,31,92,80,90,221,156,197,9,16,29,55,106,8,10,8,4,7,4,11,13,8,20,15,23,5,5,3
1969,0,8,10,0,22,21,0,27,41,20,27,41,20,79,44,28,10,5,10,26,4,27,33,32,36,101,92,36,100,127,72,2,0,2,1,8,6,36,56,17,25,34,87,124,147,108,11,20,38,75,143,4,4,4,16,21,18,49,30,52,61,85,63,98,80,71
1970,40,8,13,0,28,24,10,6,48,55,82,48,109,91,206,81,2,10,0,12,19,17,36,45,22,36,81,22,79,157,101,0,9,11,15,2,24,39,13,18,13,2,68,150,16,26,13,23,43,85,166,4,4,4,1,3,3,10,17,10,29,16,21,9,4,10
1971,0,7,2,4,12,28,11,42,35,7,98,92,79,151,205,10,1,9,1,1,11,1,1,7,31,1,66,31,223,211,103,9,2,9,11,5,9,29,22,24,78,100,83,129,96,36,8,14,27,51,97,9,0,1,6,8,7,21,21,22,19,17,15,87,79,78
1972,34,5,6,1,17,26,26,57,56,35,22,56,35,125,70,216,3,3,11,19,14,2,3,2,40,104,96,67,176,218,230,2,0,2,20,1,18,37,50,28,70,74,17,15,57,87,14,25,45,89,174,10,7,9,14,13,11,3,5,2,27,50,49,35,25,27
1973,53,1,5,3,1,8,17,1,4,43,1,106,43,1,42,63,3,12,2,3,2,15,39,37,16,39,37,16,96,163,179,1,5,8,1,12,2,33,28,44,90,11,86,59,181,214,4,7,10,16,33,2,1,3,11,9,8,12,23,11,8,30,16,31,31,16
1974,26,8,13,0,28,21,0,34,2,0,77,114,78,158,26,64,2,10,0,12,19,17,14,12,48,86,12,48,66,161,158,0,9,11,6,27,0,17,38,1,32,47,35,111,225,50,14,29,56,113,224,4,4,4,1,3,3,17,2,14,16,14,10,4,8,5
1975,29,12,12,9,27,27,27,40,24,10,40,39,60,8,66,52,7,6,8,17,26,9,42,18,33,113,95,66,191,197,120,2,7,1,23,22,4,53,52,57,57,62,109,227,100,118,7,13,24,46,90,1,8,7,8,2,17,4,1,33,4,74,22,107,63,43
1976,56,12,1,9,11,14,8,5,43,46,5,43,61,100,79,121,5,6,6,6,17,4,27,29,39,27,113,39,26,154,95,12,13,13,17,14,27,15,15,35,10,69,51,103,44,47,9,16,29,55,105,8,10,8,4,7,4,11,13,8,20,15,23,5,5,3
1977,4,6,3,13,0,25,3,0,29,41,74,60,41,46,52,54,0,8,7,0,22,7,0,56,34,83,56,34,126,62,134,13,11,5,27,24,25,51,19,4,105,25,27,182,208,136,2,5,6,11,24,0,3,2,12,12,15,29,10,4,23,20,20,14,10,9
1978,6,5,6,1,10,7,28,48,5,11,48,88,65,70,75,135,3,3,11,19,14,2,56,16,7,56,16,7,178,46,8,7,12,7,2,3,16,6,37,20,23,32,47,147,215,157,3,6,8,13,29,10,7,9,21,22,22,16,15,25,22,6,13,58,48,52
1979,0,7,4,4,12,13,11,42,10,7,28,92,79,45,205,10,1,9,1,1,11,1,46,41,1,59,41,1,34,214,1,9,2,9,11,5,9,29,22,24,78,100,83,129,96,36,6,11,20,39,73,9,0,1,6,8,7,21,21,22,19,17,15,87,79,78
1980,40,8,13,0,28,24,10,6,33,55,82,107,87,22,158,159,2,10,0,12,19,17,14,12,48,14,83,109,144,110,69,0,9,11,15,2,24,36,56,17,77,113,22,186,65,108,14,28,52,105,202,4,4,4,1,3,3,10,2,31,29,26,21,111,195,152
1981,45,13,13,5,22,11,22,27,41,55,27,41,90,30,147,228,3,12,2,15,13,11,45,11,28,45,65,28,103,76,99,11,0,2,1,8,6,36,56,17,25,14,87,186,150,3,14,29,53,108,214,6,5,6,9,14,12,7,8,19,60,97,107,101,184,198
1982,0,1,5,3,1,8,17,1,4,43,1,4,43,134,42,63,3,12,2,3,2,15,39,37,16,3,2,16,148,189,126,1,5,8,1,12,2,33,28,44,73,98,66,159,18,211,14,29,58,116,232,2,1,3,11,9,8,12,23,11,8,62,16,62,66,55
1983,0,10,11,11,7,12,25,17,9,57,106,87,57,182,171,153,10,5,10,26,4,27,33,32,36,101,92,36,100,23,212,2,0,2,9,8,5,4,7,37,102,53,25,66,17,10,6,11,19,35,69,5,2,0,5,0,0,36,35,35,30,105,28,105,112,169
1984,14,4,1,8,20,1,21,29,12,54,87,110,64,36,24,103,12,1,9,9,10,19,53,49,20,53,49,20,54,10,17,3,1,0,1,8,6,26,44,7,63,16,62,54,15,163,14,27,51,103,198,11,13,10,15,19,16,14,14,16,31,35,38,17,17,21
1985,53,1,5,3,2,6,6,49,36,5,105,78,31,162,72,116,3,12,2,15,13,11,45,11,28,110,65,28,56,11,104,1,5,8,14,15,19,2,46,51,108,43,107,112,45,14,4,8,13,20,42,2,1,3,3,4,2,7,8,19,17,22,17,103,117,123
1986,0,12,12,9,27,20,27,40,47,38,107,47,38,161,94,91,7,6,8,17,12,28,9,30,11,60,114,100,31,193,62,2,7,1,23,22,4,10,2,42,84,44,59,64,59,119,7,12,23,45,88,1,8,7,8,2,10,4,1,5,63,74,6,117,63,43
1987,0,11,9,2,4,16,25,26,54,25,26,79,36,187,97,51,10,5,10,26,4,27,33,32,36,101,92,36,100,127,72,2,0,2,13,4,5,34,24,38,12,83,97,55,147,202,11,20,38,75,142,1,2,0,10,11,13,15,12,13,21,65,29,149,106,106
1988,14,12,12,9,27,27,27,40,28,10,40,39,115,8,66,76,7,6,8,17,26,9,42,18,33,115,95,66,114,216,169,2,7,1,1,8,6,36,56,17,26,62,52,227,195,40,14,26,48,94,182,1,8,7,8,2,17,4,1,33,96,74,22,147,222,206
1989,0,7,4,4,18,22,20,43,25,30,43,70,73,83,151,174,5,6,6,18,17,20,6,51,10,6,51,58,108,20,209,8,10,10,28,28,22,12,30,43,5,21,29,220,84,29,9,15,28,53,101,8,10,8,4,7,4,22,20,21,15,8,11,13,14,15
1990,42,11,11,11,7,12,0,17,40,26,115,100,57,225,40,92,2,10,0,11,8,12,37,55,13,37,90,72,94,63,47,2,0,2,9,27,5,55,45,29,103,50,60,79,88,17,12,21,39,76,147,5,2,0,1,0,0,31,18,36,47,29,27,34,58,91
1991,0,3,13,7,16,11,24,16,48,44,98,48,102,228,18,32,2,10,0,12,19,17,14,12,48,14,83,109,33,13,191,0,9,11,1,8,6,11,53,53,25,107,87,186,25,108,13,23,43,86,167,4,0,4,1,3,3,10,7,10,82,16,21,116,109,146
1992,13,9,0,12,21,10,1,20,53,49,93,89,49,197,190,189,4,0,5,4,0,5,4,0,4,67,64,4,4,179,148,4,4,3,3,0,12,56,33,16,81,12,54,52,4,56,5,9,15,27,56,7,6,5,7,6,6,0,0,0,53,71,66,12,77,6
1993,22,6,3,13,0,19,3,0,44,6,65,26,103,81,88,5,9,8,7,27,7,7,51,10,35,51,10,64,215,39,94,13,11,5,21,26,17,1,35,41,94,29,21,81,231,60,14,27,49,96,184,0,3,2,2,10,5,2,4,37,45,43,44,61,72,139
1994,0,3,8,7,24,23,9,2,7,47,2,68,47,2,120,38,13,1,13,8,27,13,26,53,49,73,58,49,64,59,68,2,0,2,1,15,6,40,5,3,18,22,12,186,28,108,10,17,32,63,118,3,0,12,22,28,29,55,54,53,85,79,87,120,84,104
1995,0,3,8,5,22,9,22,27,7,28,27,7,111,60,62,43,6,11,3,22,18,24,15,6,27,15,6,98,155,21,165,11,0,2,5,23,1,48,10,6,1,66,114,152,83,104,10,18,33,65,120,6,5,6,9,14,12,6,6,3,2,53,53,142,67,94
1996,2,4,7,9,18,22,8,25,25,30,25,52,30,191,154,33,5,6,6,18,17,20,6,51,10,6,51,58,62,61,199,2,10,10,28,28,22,12,30,43,5,5,46,40,61,169,9,15,28,53,100,8,10,8,4,7,4,22,20,21,15,32,65,90,97,120
1997,8,13,8,5,19,9,4,35,41,32,64,29,32,49,204,86,9,8,7,16,21,7,43,25,45,43,25,106,112,148,11,11,0,2,8,9,13,9,27,0,61,9,92,206,113,37,2,4,5,9,21,6,3,6,23,24,21,23,24,28,9,86,7,88,89,87
1998,0,1,7,7,26,11,5,25,17,19,94,98,10,16,180,7,3,12,2,15,13,11,11,44,50,100,67,50,165,107,92,2,0,2,1,8,6,36,56,17,49,34,87,186,150,3,10,17,32,62,116,2,1,3,3,20,2,34,42,45,46,47,113,228,191,121
1999,34,3,7,8,13,26,26,55,56,35,111,56,35,23,123,79,9,7,7,9,7,26,38,26,9,38,26,35,46,74,167,3,0,2,20,1,18,30,1,26,99,26,57,83,101,99,14,25,45,89,173,11,3,10,18,17,19,20,19,17,69,9,5,92,40,67
2000,35,9,0,12,21,10,1,11,53,13,61,53,91,117,30,73,4,0,5,4,0,5,4,0,4,67,64,4,136,68,5,4,4,3,3,0,12,3,49,19,6,45,4,63,135,180,5,9,14,23,51,7,6,5,7,6,6,0,0,0,5,7,9,28,29,24
